,year:,make:,model:,trim:,VIN:,condition:,odometer:,cylinders:,color:,transmission:,type:,status:,drive:,fuel:,price:
1,2008.0,acura,tl,type,,,190000,,,automatic,,clean,,gas,4500.0
2,2002.0,Bmw,x5,,,like,138000,,,automatic,,salvage,,gas,4500.0
3,2014.0,mitsubishi,lancer,,,,87000,,,automatic,,clean,,gas,6900.0
4,2002.0,chevy,silverado,,,fair,238000,8,white,automatic,pickup,clean,rwd,gas,3800.0
5,2010.0,Toyota,Venza,,,,150000,,,automatic,,clean,,gas,1400.0
6,2009.0,bmw,528i,,,good,201000,other,black,automatic,other,clean,4wd,gas,5500.0
7,2007.0,volvo,xc90,,,,152000,,,automatic,,clean,,gas,5500.0
8,2006.0,Chevy,Silverado,,,good,141844,8,white,automatic,pickup,clean,rwd,gas,9000.0
9,2005.0,lexus,rx,330,,excellent,140000,,,automatic,,clean,,gas,5999.0
10,2011.0,bmw,328i,,,excellent,153500,6,grey,automatic,,clean,,gas,8600.0
11,2015.0,Chevy,Silverado,,,,99100,,grey,automatic,pickup,clean,4wd,gas,37000.0
12,2007.0,Chevrolet,Trailblazer,,,good,170900,6,white,automatic,SUV,salvage,fwd,gas,700.0
13,2017.0,kia,optima,lx,,excellent,48074,4,black,automatic,sedan,rebuilt,fwd,gas,11000.0
14,1996.0,honda,accord,lx,,good,162625,4,white,automatic,,clean,,gas,1500.0
15,2008.0,cadillac,escalade,platinum,,excellent,146100,8,black,automatic,sedan,clean,4wd,gas,15000.0
16,2019.0,HONDA,CIVIC,EX,,like,16000,4,black,automatic,sedan,salvage,fwd,gas,14000.0
17,2015.0,hyundai,sonata,,,like,61850,4,blue,automatic,coupe,clean,fwd,gas,14500.0
18,1994.0,nissan,d21,hardbody,,good,202525,4,black,manual,pickup,clean,4wd,gas,3250.0
19,2015.0,hyundai,sonata,,,excellent,61100,4,white,automatic,coupe,clean,fwd,gas,14500.0
20,2007.0,chevy,tahoe,ltz,,excellent,125263,8,,automatic,SUV,clean,rwd,gas,10500.0
21,2016.0,mercedes,benz,glc300,,like,20100,4,grey,automatic,SUV,clean,fwd,gas,32500.0
22,1984.0,toyota,pickup,,,,234499,,,manual,,clean,,gas,2000.0
23,2004.0,toyota,prius,,,fair,290000,4,green,automatic,,clean,,gas,2500.0
24,2007.0,toyota,tundra,,,,149000,8,,automatic,,salvage,4wd,diesel,13500.0
25,1965.0,ford,f250,,,excellent,85000,8,custom,automatic,truck,clean,rwd,gas,7500.0
26,2017.0,jeep,renegade,latitude,,good,72000,4,silver,manual,SUV,clean,fwd,gas,9500.0
27,1965.0,Chevy,C10,,,fair,99999,6,custom,manual,truck,clean,rwd,gas,10500.0
28,1970.0,GMC,2500,,,fair,99999,8,green,manual,truck,clean,4wd,gas,6500.0
29,2006.0,Mercedes,Benz,ml350,,excellent,150253,6,silver,automatic,SUV,clean,rwd,gas,3900.0
30,2004.0,gmc,sierra,1500,,,160000,,,automatic,,clean,,gas,10500.0
31,2009.0,Nissan,Sentra,,,good,158000,4,black,automatic,,clean,fwd,gas,2900.0
32,1984.0,chevy,silverado,,,good,200000,8,yellow,automatic,truck,clean,rwd,gas,6100.0
33,2012.0,mercedes,benz,e350,,excellent,133250,6,black,automatic,sedan,clean,rwd,gas,13500.0
34,2003.0,Dodge,Dakota,Quad,,good,150000,8,,automatic,pickup,clean,rwd,gas,4250.0
35,2008.0,chevy,silverado,1500,,fair,153000,8,grey,automatic,truck,clean,4wd,gas,12000.0
36,2007.0,HONDA,PILOT,,,excellent,90000,6,black,automatic,,clean,,gas,1.0
37,1996.0,Jeep,Cherokee,,,,202000,6,,automatic,,clean,4wd,gas,8700.0
38,2013.0,Ford,Escape,SE,,excellent,160000,4,white,automatic,hatchback,clean,4wd,gas,4550.0
39,2005.0,gmc,sierra,2500hd,,,250000,,,automatic,,clean,,gas,1500.0
40,2016.0,gmc,sierra,,,like,85000,8,,automatic,,clean,,diesel,48000.0
41,2009.0,ACURA,TL,W/,,good,88709,6,brown,automatic,sedan,clean,fwd,gas,8000.0
42,2005.0,chevy,aveo,,,good,203000,,blue,manual,,clean,,gas,2000.0
43,1996.0,ford,Mustang,GT,,good,160000,8,blue,manual,coupe,salvage,rwd,gas,2200.0
45,2012.0,subaru,wrx,,,like,86000,4,white,manual,,salvage,4wd,gas,12000.0
46,1998.0,toyota,camry,,,good,222749,4,red,automatic,sedan,clean,rwd,gas,2200.0
47,1976.0,Chevy,c20,,,,58000,,,automatic,,clean,,gas,13000.0
48,2011.0,Ford,f-250,,,,200000,,,automatic,,clean,,diesel,20000.0
49,2003.0,Saturn,ion,,,,78000,4,,automatic,,clean,,gas,3500.0
50,2011.0,BMW,335i,,,,115000,,,automatic,,clean,,gas,6500.0
51,2005.0,toyota,corolla,,,,202000,4,,automatic,,clean,rwd,gas,3200.0
52,2013.0,jeep,wrangler,unlimited,,excellent,110000,6,grey,automatic,offroad,clean,4wd,gas,32999.0
53,2003.0,Jaguar,S-Type,,,excellent,98057,8,silver,automatic,sedan,clean,rwd,gas,5500.0
54,1971.0,volkswagen,Meyers,Manx,,good,10000,4,purple,manual,other,clean,,gas,6000.0
55,2010.0,Toyota,Prius,Hybrid,,excellent,136000,4,black,automatic,hatchback,clean,fwd,hybrid,8999.0
56,2005.0,nissan,altima,,,excellent,146000,4,silver,automatic,other,clean,fwd,gas,4499.0
57,2010.0,Toyota,Camry,,,excellent,95000,4,black,automatic,,clean,,gas,6800.0
58,2014.0,ford,f150,super,,like,49500,8,silver,automatic,truck,clean,4wd,gas,26500.0
59,2005.0,chevy,colorado,,,good,160000,5,white,automatic,pickup,clean,,gas,3300.0
60,2015.0,Volvo,S60,T5,,good,111000,5,custom,automatic,sedan,clean,fwd,gas,8700.0
61,2020.0,dodge,ram,2500,,like,11000,8,custom,automatic,truck,clean,4wd,diesel,123456.0
62,1998.0,Ford,E-350,,,good,57603,,white,automatic,other,clean,,gas,15000.0
63,2012.0,subaru,outback,,,,68654,,,automatic,,salvage,,gas,9600.0
64,2012.0,Toyota,Prius,Hybrid,,excellent,143000,4,white,automatic,hatchback,clean,fwd,hybrid,8999.0
65,2015.0,lexus,is250,,,excellent,76000,4,silver,automatic,sedan,clean,rwd,gas,19000.0
66,2000.0,Ford,F-250,Super,,excellent,117000,8,,automatic,truck,clean,rwd,diesel,16999.0
67,2011.0,Chevrolet,Cruze,2LT,,excellent,131500,4,red,automatic,sedan,clean,fwd,gas,7999.0
68,2010.0,bmw,7,series,,excellent,134000,8,black,automatic,sedan,clean,4wd,gas,14500.0
69,2010.0,infiniti,g37,,,excellent,179688,6,black,automatic,sedan,clean,rwd,gas,7500.0
70,2006.0,ford,f150,supercrew,,,172107,,,automatic,,clean,,gas,9500.0
71,1993.0,ford,f-350,,,,500000,,,automatic,,salvage,,gas,500.0
72,2009.0,Nissan,cube,,,,190000,4,,automatic,,clean,,gas,3200.0
73,2011.0,Toyota,sienna,le,,excellent,109500,6,,automatic,mini-van,clean,fwd,gas,10800.0
74,2010.0,toyota,highlander,,,good,193000,6,grey,automatic,SUV,clean,4wd,gas,9200.0
75,2006.0,jeep,commander,limited,,,124254,,,automatic,,clean,,gas,6500.0
77,2012.0,hyundai,elantra,gls,,,111386,,,automatic,,clean,,gas,6500.0
78,2009.0,toyota,corolla,s,,,165214,,,automatic,,clean,,gas,5900.0
79,1992.0,Thunderbird,sport,,,like,54000,8,white,automatic,sedan,clean,rwd,gas,4600.0
80,2013.0,toyota,avalon,hybrid,,excellent,75500,4,white,automatic,sedan,clean,fwd,gas,15899.0
81,1994.0,nissan,altima,,,,125000,,,automatic,,clean,,gas,1350.0
82,2007.0,Chevrolet,Trailblazer,,,good,170900,6,white,automatic,SUV,salvage,fwd,gas,700.0
83,2016.0,mercedes,benz,c63,,like,51000,8,white,automatic,sedan,clean,rwd,gas,37999.0
84,2005.0,nissan,titan,,,good,177000,8,custom,automatic,truck,clean,rwd,gas,6800.0
85,2007.0,vw,rabbit,,,excellent,92000,4,black,automatic,,clean,,gas,4999.0
86,2010.0,chevrolet,malibu,,,,120000,,,automatic,,clean,,gas,1.0
87,2006.0,toyota,highlander,sport,,excellent,180000,,,automatic,,clean,,gas,5900.0
88,2001.0,toyota,celica,gts,,,160000,,,automatic,,clean,,gas,3000.0
89,1966.0,pontiac,tempest,,,good,10000000,other,white,other,sedan,clean,rwd,gas,3000.0
90,2002.0,Ford,f150,,,,175000,,,automatic,,clean,,gas,12000.0
91,2003.0,mercedes,g55,amg,,excellent,203497,8,silver,automatic,,clean,4wd,gas,26750.0
92,2016.0,Toyota,Corolla,,,like,85000,4,,automatic,,clean,,gas,10495.0
93,2001.0,chevy,tahoe,,,good,242000,8,brown,automatic,SUV,clean,,gas,2900.0
94,1996.0,Chevy,Astro,van,,good,228000,6,red,automatic,mini-van,clean,rwd,gas,3000.0
95,2004.0,toyota,corolla,s,,excellent,167000,4,,automatic,,clean,,gas,3595.0
96,2016.0,ford,explorer,xlt,,like,80000,6,white,automatic,SUV,clean,rwd,gas,20999.0
97,2004.0,toyota,corolla,s,,excellent,167000,4,,automatic,,clean,,gas,3595.0
98,2001.0,toyota,4runner,sr5,,good,250000,6,black,automatic,,clean,rwd,gas,5500.0
99,2001.0,Nissan,Frontier,,,good,195000,6,silver,automatic,,clean,,gas,4200.0
100,2011.0,acura,mdx,,,excellent,92000,6,black,automatic,SUV,clean,4wd,gas,14900.0
101,2010.0,ford,fusion,,,excellent,107400,4,black,automatic,sedan,clean,fwd,hybrid,5300.0
102,2016.0,kia,forte,lx,,excellent,140000,4,white,automatic,sedan,clean,fwd,gas,6850.0
103,2008.0,toyota,camr,XLE,4T1BE46K28U240953,excellent,150967,4,grey,automatic,sedan,clean,fwd,gas,5900.0
104,1995.0,Chevrolet,Chevy,,1GCFC24K6SZ124636,excellent,273000,8,white,automatic,truck,clean,rwd,gas,6000.0
105,2013.0,mercedes,benz,c250,,excellent,74000,4,brown,automatic,sedan,clean,rwd,gas,13500.0
106,2008.0,toyota,prius,,JTDKB20U783345540,excellent,170967,4,grey,automatic,sedan,clean,fwd,gas,5800.0
107,2014.0,Acura,Ilx,,,like,65000,4,,automatic,,clean,,gas,12900.0
108,2012.0,dodge,ram,1500,,excellent,65000,8,blue,automatic,truck,clean,rwd,gas,18500.0
109,1996.0,ford,f-350,,,fair,100000,8,,automatic,,lien,rwd,gas,2000.0
110,1980.0,oldsmobile,cutlass,supreme,,,83000,,,automatic,,clean,,gas,5900.0
111,2007.0,chevrolet,avalanche,ls,,excellent,176000,8,brown,automatic,,clean,,gas,9000.0
112,2011.0,Toyota,Camry,se,,excellent,140500,4,white,automatic,sedan,clean,fwd,gas,7500.0
113,2009.0,toyota,tacoma,,,excellent,150824,6,grey,automatic,pickup,clean,rwd,gas,13900.0
114,2009.0,audi,a4,,,excellent,109000,6,black,automatic,sedan,clean,,gas,7000.0
115,2009.0,Lincoln,MKX,AWD,,good,135500,6,silver,automatic,SUV,clean,4wd,gas,7299.0
116,2017.0,nissan,sentra,,,good,90000,4,,automatic,,clean,,gas,8500.0
117,2017.0,nissan,altima,,1N4AL3AP8HC255973,excellent,77000,4,grey,automatic,,clean,fwd,gas,12900.0
118,1995.0,Land,Rover,defender,,,37000,,black,automatic,,clean,,gas,85.0
119,1999.0,isuzu,rodeo,,,good,245539,4,grey,automatic,SUV,clean,4wd,gas,2000.0
120,1992.0,Dodge,Dakota,4x4,1B7GG23X6NS548630,salvage,157016,6,blue,automatic,pickup,clean,4wd,gas,500.0
121,2002.0,ford,f150,,,good,102,8,black,automatic,truck,clean,rwd,gas,5000.0
122,2004.0,honda,civic,hybrid,,,103,4,,automatic,sedan,clean,fwd,hybrid,4500.0
123,1999.0,honda,accord,,,,247,6,,automatic,sedan,clean,fwd,gas,950.0
124,2007.0,honda,accord,,,,316,4,,automatic,sedan,clean,fwd,gas,2800.0
