,year:,make:,model:,trim:,VIN:,condition:,odometer:,cylinders:,color:,transmission:,type:,status:,drive:,fuel:,price:
0,2011.0,Audi,A4,2.0t,,excellent,74100,4,red,automatic,sedan,clean,4wd,gas,10000.0
1,2008.0,ACURA,TL,,19UUA66238A014198,good,145000,6,black,automatic,sedan,clean,fwd,gas,5900.0
2,2017.0,ford,f250,super,,excellent,54000,8,grey,automatic,truck,clean,4wd,diesel,46000.0
3,2009.0,Audi,A3,,WAUHE78P39A087069,excellent,89000,4,blue,manual,hatchback,clean,fwd,gas,9500.0
4,2014.0,lexus,gx460,,,excellent,50500,8,grey,automatic,SUV,clean,4wd,gas,29950.0
5,2004.0,toyota,corolla,ce,1NXBR32E94Z284196,fair,264013,,red,manual,,clean,,gas,1200.0
6,2005.0,ford,mustang,,,,138000,6,,manual,coupe,clean,,gas,5499.0
7,2003.0,toyota,highlander,,,good,218463,6,blue,automatic,SUV,clean,fwd,gas,5000.0
8,2011.0,hyundai,sonata,,,,148200,4,white,automatic,sedan,clean,fwd,gas,5450.0
9,2007.0,Honda,Odyssey,,,,178689,,,automatic,,clean,,gas,4300.0
10,1976.0,pontiac,firebird,trans,2W87Z6N541351,good,28750,8,black,automatic,coupe,missing,rwd,gas,6000.0
11,2002.0,ford,mustang,gt,,good,157241,8,red,manual,,clean,rwd,gas,6800.0
12,2005.0,bmw,z4,,,excellent,148000,6,silver,automatic,convertible,clean,,gas,4900.0
13,2009.0,Scion,tc,,,like,175000,,black,automatic,coupe,clean,,gas,3500.0
14,1997.0,mercedes,benz,s420,,,144000,,,automatic,,salvage,,gas,3495.0
15,2010.0,lexus,RX,350,2T2BK1BA3ACO78080,excellent,144000,6,grey,automatic,SUV,clean,4wd,gas,12300.0
16,1983.0,chevy,3500,dually,,excellent,100000,8,white,automatic,truck,clean,rwd,gas,17500.0
17,2011.0,bmw,m3,coupe,,excellent,64550,8,white,automatic,coupe,clean,rwd,gas,35000.0
18,1998.0,Bmw,m3,,,good,142000,6,,automatic,,clean,,gas,10500.0
19,2008.0,mercedes,benz,s550,WDDNG86X08A219489,good,190500,8,black,automatic,sedan,clean,4wd,gas,6000.0
20,2019.0,chevrolet,silverado,1500,,like,16000,8,white,automatic,pickup,clean,4wd,gas,62000.0
21,2014.0,BMW,X1,,,excellent,94500,4,black,automatic,,clean,4wd,gas,14200.0
22,2008.0,nissan,altima,,,excellent,99000,,grey,automatic,sedan,clean,,gas,4300.0
23,2004.0,chevy,impala,,,excellent,130511,6,,automatic,other,clean,fwd,gas,3500.0
24,2012.0,volkswagen,passat,sel,1VWCM7A30CC061528,excellent,74829,6,blue,automatic,sedan,clean,fwd,gas,7500.0
25,1997.0,toyota,t100,,,good,320000,6,white,automatic,,clean,rwd,gas,3500.0
26,2018.0,audi,s5,,,excellent,29100,6,black,automatic,coupe,clean,4wd,gas,45000.0
27,2009.0,cadillac,srx,,,excellent,81000,8,white,automatic,,clean,4wd,gas,11000.0
28,2000.0,honda,accord,lx,,excellent,220000,4,silver,manual,sedan,clean,fwd,gas,2475.0
29,2005.0,toyota,sienna,,,excellent,198000,6,grey,automatic,mini-van,clean,rwd,gas,4300.0
30,2004.0,jeep,grand,cherokee,,excellent,96000,8,black,automatic,SUV,clean,4wd,gas,5750.0
31,2009.0,nissan,maxima,,,good,125000,6,,automatic,,clean,fwd,gas,5600.0
32,2000.0,ford,f150,xlt,,excellent,170000,8,black,automatic,pickup,clean,rwd,gas,5800.0
33,2007.0,chevy,impala,,,excellent,179226,6,black,automatic,sedan,clean,fwd,gas,3000.0
34,2003.0,Ford,Focus,ZX5,3FAHP37Z03R168980,excellent,79000,4,,automatic,hatchback,clean,,gas,2700.0
36,2007.0,VW,Rabbit,,WVWAS71K77W237891,fair,129500,5,grey,manual,coupe,clean,fwd,gas,1995.0
37,1991.0,volvo,240,wagon,,excellent,189000,4,grey,manual,wagon,clean,rwd,gas,7500.0
38,2006.0,bmw,330i,,,good,136330,,silver,manual,sedan,clean,rwd,gas,5000.0
39,1989.0,toyota,pickup,4x4,,excellent,188000,6,grey,manual,truck,clean,4wd,gas,12000.0
40,1967.0,chevrolet,corvette,,,excellent,100,,,manual,,clean,,gas,
41,2013.0,VW,Jetta,se,3VWPP7AJ6DM652177,excellent,79000,5,black,automatic,wagon,salvage,fwd,gas,7200.0
42,1987.0,chevrolet,camaro,,,,160000,6,white,automatic,,clean,rwd,gas,2600.0
43,2000.0,mercedes,benz,s500,,excellent,75000,8,silver,automatic,sedan,clean,rwd,gas,6999.0
44,2007.0,ford,mustang,,,excellent,126051,6,black,automatic,coupe,clean,rwd,gas,7500.0
45,1996.0,mazda,miata,,,,150000,4,black,manual,,salvage,fwd,gas,4900.0
46,2000.0,ford,excursion,limited,,good,157000,8,green,automatic,SUV,clean,4wd,diesel,18500.0
47,2005.0,Ram,3500,,,good,135000,6,black,automatic,pickup,clean,4wd,diesel,25000.0
48,2018.0,toyota,camry,,,excellent,32934,4,white,automatic,sedan,clean,,gas,16495.0
49,1997.0,toyota,t100,,,excellent,61000,6,black,manual,truck,clean,rwd,gas,12500.0
50,2017.0,Ram,5500,,,,40000,,black,automatic,,clean,4wd,diesel,56500.0
51,2003.0,toyota,tacoma,,,fair,210000,4,silver,manual,truck,clean,rwd,gas,1250.0
52,2017.0,bmw,740i,,,like,36000,6,white,automatic,sedan,clean,rwd,gas,59000.0
53,2018.0,chevy,impala,,2G1125S37J9152831,excellent,55000,6,silver,automatic,sedan,clean,fwd,gas,17995.0
54,2005.0,acura,tsx,2.4,JH4CL958X5C009638,like,29400,4,white,manual,sedan,clean,fwd,gas,20000.0
55,2013.0,bmw,x1,sdrive28i,,excellent,79524,4,silver,automatic,SUV,salvage,rwd,gas,9000.0
56,2001.0,mazda,mx-5,miata,,good,108000,4,green,manual,convertible,clean,rwd,gas,9000.0
57,2017.0,acura,tlx,3.5l,,excellent,41000,6,grey,manual,sedan,clean,fwd,gas,17500.0
58,2014.0,Hyundai,Tucson,SE,,like,42600,4,silver,automatic,sedan,clean,,gas,11000.0
59,2011.0,audi,a5,convertible,,,110000,4,silver,automatic,convertible,clean,4wd,gas,10500.0
60,1999.0,Dodge,Ram,1500,,,202000,,,automatic,,clean,,gas,2500.0
61,2005.0,toyota,tundra,sr5,,excellent,172000,8,grey,automatic,pickup,clean,rwd,gas,10500.0
63,2014.0,nissan,versa,note,,good,79000,4,red,manual,,clean,,gas,6500.0
64,2005.0,Mercedes,Cdi,,,excellent,162000,6,blue,automatic,,clean,,diesel,8000.0
65,2015.0,Hyundai,Sonata,Hybrid,,,47000,4,,automatic,,salvage,,hybrid,9500.0
66,2002.0,honda,odyssey,,,,160000,,,automatic,,clean,,gas,2200.0
67,2014.0,ford,focus,se,1FADP3K2XEL407929,excellent,119000,4,grey,automatic,hatchback,clean,fwd,gas,5099.0
68,2004.0,lexus,rx,330,JTJHA31U940012203,excellent,206473,6,,automatic,SUV,clean,4wd,gas,6500.0
69,1997.0,lexus,es300,,,,246000,,,automatic,,clean,,gas,1500.0
70,2007.0,bmw,335i,convertible,,good,124000,6,blue,automatic,convertible,clean,fwd,gas,9500.0
71,2018.0,mercedes,benz,c250,,excellent,35000,,black,automatic,,clean,,gas,24500.0
72,2003.0,Toyota,4runner,,,good,202390,6,,automatic,,clean,rwd,gas,5500.0
73,2010.0,Nissan,Altima,Hybrid,,excellent,41000,4,blue,automatic,sedan,clean,fwd,hybrid,7950.0
74,2005.0,toyota,matrix,xr,2T1KR32E55C369703,good,112000,4,blue,automatic,wagon,clean,fwd,gas,4500.0
75,2017.0,Ram,3500,Laramie,,,90000,,,automatic,,clean,,diesel,56500.0
76,2011.0,Nissan,Sentra,,,,114000,4,,automatic,,clean,fwd,gas,4200.0
77,2002.0,chevrolet,suburban,1500,,good,1700000,8,grey,automatic,SUV,clean,fwd,gas,4000.0
78,2003.0,Toyota,Highlander,,,good,148000,6,,automatic,,clean,,gas,4800.0
79,1987.0,Dodge,Xplorer,,2B6KB3318HK206805,excellent,39000,8,white,automatic,van,clean,rwd,gas,12000.0
80,1978.0,vw,beetle,convertible,1582056773,fair,96400,,,manual,,clean,,gas,5000.0
81,1965.0,Volkswagen,Beetle,,,good,100,4,green,manual,sedan,clean,rwd,gas,5500.0
82,2008.0,nissan,frontier,4x4,,excellent,180500,6,,automatic,,clean,4wd,gas,8900.0
83,2019.0,ford,fiesta,,,salvage,21500,4,blue,automatic,hatchback,salvage,fwd,gas,6400.0
84,2005.0,toyota,sienna,xle,,excellent,146000,6,grey,automatic,mini-van,clean,fwd,gas,4900.0
85,2002.0,VW,Eurovan,Weekender,,good,184600,6,silver,automatic,,clean,fwd,gas,24000.0
86,2012.0,dodge,grand,caravan,,good,190000,6,white,automatic,van,clean,rwd,gas,6500.0
88,2007.0,toyota,highlander,,JTEGD21A070158785,fair,229600,,silver,automatic,SUV,clean,fwd,gas,3300.0
89,2000.0,chevy,astro,awd,1GNEL19WXYB179391,excellent,207400,,grey,automatic,,clean,4wd,gas,8900.0
90,2013.0,toyota,prius,,,excellent,80000,,silver,automatic,,clean,,gas,6900.0
91,1967.0,Dodge,D100,,,,95000,,,automatic,,clean,,gas,32500.0
92,1966.0,ford,mustang,coupe,,excellent,86000,6,white,automatic,coupe,clean,fwd,gas,18000.0
93,2021.0,bmw,x4,,,like,877,4,black,automatic,SUV,clean,4wd,gas,54459.0
94,1987.0,toyota,pickup,,,excellent,1150709,4,custom,automatic,truck,clean,rwd,gas,8000.0
95,2004.0,nissan,350z,touring,,good,60000,6,blue,manual,,clean,,gas,9200.0
96,2003.0,oldsmobile,alero,,,fair,84000,,silver,automatic,sedan,clean,,gas,1900.0
97,1996.0,ford,ranger,xlt,,good,170000,,red,automatic,,clean,,gas,3500.0
