,year:,make:,model:,trim:,VIN:,condition:,odometer:,cylinders:,color:,transmission:,type:,status:,drive:,fuel:,price:
0,2011.0,Misubishi,Endeavor,LS,4A4JN2AS1BE027837,excellent,139429,6,white,automatic,SUV,clean,4wd,gas,6250.0
1,2008.0,toyota,prius,,,,138000,,,automatic,,clean,,hybrid,3900.0
2,1970.0,dodge,d200,,,,107000,,,manual,,clean,,gas,6400.0
3,2014.0,honda,accord,sport,,good,56000,4,white,automatic,sedan,salvage,fwd,gas,14900.0
4,2003.0,chrysler,pt,cruiser,,like,94000,4,red,automatic,hatchback,clean,fwd,gas,4800.0
5,2017.0,volkswagen,jetta,se,,excellent,77450,4,white,automatic,,salvage,,gas,9500.0
6,2003.0,ford,expedition,eddie,,excellent,184000,8,black,automatic,SUV,clean,4wd,gas,4475.0
7,2009.0,bmw,3,series,,excellent,100500,,grey,automatic,sedan,clean,,gas,6450.0
8,2009.0,Ford,E-350,Super,,excellent,71234,8,white,automatic,van,clean,rwd,gas,9000.0
9,2003.0,cadillac,escalade,,,,213000,8,black,automatic,SUV,clean,rwd,gas,4500.0
10,1996.0,toyota,avalon,,,fair,140000,6,custom,automatic,sedan,clean,fwd,gas,3000.0
11,2012.0,Subaru,outback,3.6r,,good,127000,,red,automatic,,clean,,gas,9000.0
12,2006.0,infiniti,qx56,,,good,2245000,8,white,automatic,SUV,clean,4wd,gas,5600.0
13,1999.0,ford,expedition,,,fair,238000,8,white,automatic,SUV,clean,4wd,gas,2100.0
14,2005.0,bmw,325ci,convertible,,excellent,160000,,grey,automatic,convertible,clean,,gas,4250.0
15,1997.0,vw,jetta,,,excellent,139000,4,black,manual,,clean,,gas,3500.0
16,2003.0,bmw,3,series,,good,218390,6,silver,manual,coupe,clean,rwd,gas,3500.0
17,1999.0,Dodge,Ram,1500,,good,115000,8,green,automatic,,clean,rwd,gas,4900.0
18,2018.0,Honda,Ridgline,,,,28000,,,automatic,,clean,,gas,35500.0
19,2002.0,Toyota,Tundra,Access,5TBBT44112S243416,excellent,285000,8,,automatic,,clean,4wd,gas,8800.0
20,2019.0,jeep,wrangler,,1C4HJXEG3KW575756,new,16000,4,black,automatic,SUV,clean,4wd,gas,49600.0
21,2020.0,tesla,model,3,,excellent,36000,,,automatic,,clean,,electric,42000.0
22,2011.0,bmw,328i,,,good,122000,,grey,automatic,sedan,clean,,gas,7500.0
23,1998.0,chevy,s10,pickup,,,165000,,,automatic,,clean,,gas,5000.0
24,2009.0,mazda,3,,,good,179512,4,grey,automatic,sedan,clean,,gas,4200.0
25,2003.0,BMW,M3,,WBSBL93473JR22971,excellent,96650,6,silver,manual,coupe,clean,rwd,gas,24900.0
26,2010.0,honda,civic,lx,,excellent,64500,4,blue,automatic,,clean,,gas,8000.0
27,1986.0,volvo,760,,,excellent,120000,4,white,automatic,sedan,clean,rwd,gas,3000.0
28,1998.0,chevrolet,s10,,,,165000,,,automatic,,clean,,gas,5000.0
29,1966.0,oldsmobile,cutlass,,,,94000,8,brown,automatic,wagon,clean,,gas,2000.0
30,2007.0,bmw,5,series,,good,115,6,silver,automatic,sedan,clean,rwd,gas,56.0
31,2008.0,mazda,3,,,good,171150,4,grey,automatic,hatchback,clean,fwd,gas,4500.0
32,2014.0,chrysler,town,&,,good,100000,,blue,automatic,mini-van,lien,,gas,8500.0
33,2002.0,porsche,911,cabriolet,,fair,184000,6,blue,manual,convertible,clean,rwd,gas,19500.0
34,2017.0,mercedes,benz,,,like,31000,6,,automatic,,clean,,gas,54900.0
35,2010.0,Toyota,Corolla,,,like,101674,4,grey,automatic,sedan,clean,fwd,gas,6800.0
36,2015.0,mazda,6,touring,,good,110000,4,red,automatic,sedan,clean,fwd,gas,13000.0
37,2001.0,acura,tl,,,good,120965,6,green,automatic,sedan,clean,fwd,gas,3100.0
38,2002.0,Chevy,4x4,,,fair,220000,6,white,automatic,truck,clean,4wd,gas,1400.0
39,2018.0,Ford,Raptor,,,like,27310,6,white,automatic,pickup,clean,4wd,gas,69500.0
40,1995.0,gmc,yukon,,,fair,163000,8,green,automatic,SUV,clean,4wd,diesel,1.0
41,1994.0,jeep,wrangler,,,,93000,6,white,manual,SUV,clean,4wd,gas,10500.0
42,2012.0,Nissan,Leaf,,JN1AZ0CP5CT015604,excellent,41615,,silver,automatic,hatchback,clean,,electric,4000.0
43,2009.0,honda,civic,,,good,206696,4,grey,automatic,coupe,clean,fwd,gas,4500.0
44,1998.0,gmc,slt.,4x4.,,good,148066,8,silver,automatic,pickup,clean,4wd,gas,7000.0
45,2008.0,pontiac,g8,,,like,120000,8,blue,automatic,sedan,clean,rwd,gas,20000.0
46,1995.0,mercedes,benz,,,good,113172,8,brown,automatic,sedan,clean,rwd,gas,2900.0
47,1997.0,Jeep,Wrangler,,1J4FY29PXVP546750,excellent,99000,4,,manual,,clean,4wd,gas,12800.0
48,2007.0,Jaguar,Vanden,Plas,,excellent,117500,8,blue,automatic,sedan,clean,rwd,gas,8500.0
49,2004.0,audi,a4,quattro,,fair,191000,4,black,manual,wagon,clean,4wd,gas,2600.0
50,1995.0,toyota,4runner,sr5,JT3VN39W5S0206387,like,59000,6,,automatic,pickup,clean,4wd,gas,12300.0
51,1998.0,nissan,frontier,xe,,,200000,4,white,manual,,clean,4wd,gas,3100.0
52,2007.0,vw,passat,2.0t,,,140000,4,,automatic,,clean,,gas,2800.0
53,1997.0,bmw,5,series,,good,175652,6,black,automatic,sedan,clean,rwd,gas,1500.0
54,2009.0,bmw,328i,,,,125000,,,automatic,,clean,,gas,6200.0
55,1997.0,mercedes,benz,,,excellent,131000,6,silver,automatic,sedan,clean,rwd,gas,2500.0
