,year:,make:,model:,trim:,VIN:,condition:,odometer:,cylinders:,color:,transmission:,type:,status:,drive:,fuel:,price:
28,2010.0,ford,escape,xlt,,excellent,119000,6,white,automatic,SUV,clean,4wd,gas,6900.0
29,2002.0,Toyota,Tacoma,,,,122800,4,,automatic,,clean,,gas,11499.0
30,2001.0,toyota,corolla,,,excellent,89356,4,grey,automatic,sedan,clean,,gas,3950.0
31,1994.0,toyota,4runner,,,good,232463,6,white,manual,,rebuilt,4wd,gas,3000.0
32,2001.0,bmw,530i,,,good,171000,6,,automatic,,clean,rwd,gas,2750.0
33,2008.0,Ford,Escape,Hybrid,,good,251000,4,grey,automatic,SUV,clean,fwd,hybrid,3.0
34,1978.0,CHEVROLET,C-10,,,,1000,,,automatic,,clean,,gas,8500.0
35,1971.0,datsun,521,,,good,50234,4,brown,manual,truck,clean,rwd,gas,85.0
36,2019.0,honda,fit,ex,,like,1086,,grey,automatic,hatchback,clean,,gas,18500.0
37,2007.0,Toyota,tundra,,,,125000,8,,automatic,,clean,4wd,gas,14900.0
38,1993.0,jeep,wrangler,,,,140000,,,manual,,clean,,gas,12000.0
39,2004.0,Porsche,911,Carrera,,excellent,95648,6,black,automatic,convertible,clean,rwd,gas,22800.0
40,2010.0,toyota,prius,,,,135767,,,automatic,,clean,,gas,5900.0
41,2009.0,honda,civic,,,like,120700,4,silver,automatic,sedan,clean,fwd,gas,7500.0
42,2013.0,hyundai,sonata,,,good,110000,,silver,automatic,,salvage,,gas,5500.0
43,2010.0,BMW,550i,,,good,94000,8,blue,automatic,sedan,clean,rwd,gas,10650.0
44,2000.0,Ford,Mustang,,,good,149000,6,black,automatic,convertible,clean,rwd,gas,2200.0
45,2015.0,Jeep,Grand,Cherokee,1C4RJFCG0FC609354,good,86900,6,grey,automatic,SUV,clean,4wd,gas,20000.0
46,2003.0,jaguar,xj8,vanden,,excellent,105023,8,black,automatic,sedan,clean,rwd,gas,5500.0
47,2006.0,subaru,impreza,wrx,JF1GD79656H517720,good,155000,4,blue,automatic,sedan,clean,4wd,gas,8000.0
48,2011.0,mazda,cx-7,,,good,185598,4,white,automatic,hatchback,clean,fwd,gas,1200.0
49,1949.0,Ford,F1,,,good,1,other,,other,,clean,rwd,gas,5500.0
50,2004.0,pontiac,vibe,,,like,127000,4,red,automatic,,clean,,gas,4500.0
51,2016.0,Dodge,Ram,1500,1C6RR6FT4GS306433,excellent,63400,8,blue,automatic,truck,clean,,gas,21500.0
52,2002.0,BMW,540i,,,good,148500,8,silver,automatic,sedan,clean,rwd,gas,4250.0
53,1971.0,Chevrolet,C30,,,good,96000,8,green,manual,truck,clean,rwd,gas,3975.0
54,2004.0,BMW,x5,4.4i,,good,137000,8,black,automatic,SUV,clean,rwd,gas,3400.0
55,2001.0,Ford,F150,quad,,fair,167812,8,,automatic,,clean,rwd,gas,2900.0
56,2018.0,Lexus,LS,500,,excellent,25000,,,automatic,sedan,clean,,gas,56900.0
57,2006.0,dodge,ram,1500,,,170000,6,,automatic,,clean,,gas,6500.0
58,2020.0,Toyota,Corolla,,,like,6000,4,blue,automatic,sedan,clean,fwd,gas,240.0
59,2007.0,audi,a4,2.0t,,excellent,100000,4,black,automatic,,clean,4wd,gas,4600.0
60,1984.0,Cadillac,Eldorado,Biarritz,,good,38500,8,custom,automatic,coupe,clean,fwd,gas,12500.0
61,1999.0,honda,cr-v,,,fair,186000,4,grey,automatic,,clean,,gas,1000.0
62,2017.0,hyundai,santa,fe,5XYZUDLB2HG407596,excellent,36609,4,red,automatic,SUV,clean,4wd,gas,22500.0
63,2011.0,Nissan,Leaf,SL,,good,65452,,silver,automatic,hatchback,clean,fwd,electric,4450.0
64,2004.0,Volvo,S60,,,excellent,126586,5,silver,automatic,sedan,clean,fwd,gas,3350.0
65,2004.0,Toyota,Prius,,,excellent,58800,4,white,automatic,,clean,fwd,hybrid,6500.0
66,1996.0,Toyota,Tacoma,,,good,200000,4,,manual,pickup,clean,rwd,gas,3900.0
67,2006.0,Chevy,Silverado,,,,140000,,,manual,,clean,,gas,7500.0
68,1993.0,Mazda,RX7,RX-7,,excellent,81000,other,black,manual,coupe,clean,rwd,gas,40000.0
69,2015.0,toyota,camry,hybrid,,like,99688,4,black,automatic,sedan,clean,4wd,hybrid,15200.0
70,2007.0,Toyota,Prius,,JTDKB20U273235378,excellent,104000,4,grey,automatic,hatchback,clean,fwd,hybrid,5000.0
71,2009.0,Ford,Escape,XLT,1FMCU03749KD00695,excellent,111000,4,,automatic,SUV,clean,fwd,gas,5200.0
72,2011.0,Nissan,Maxima,Sv,1N4AA5AP3BC863862,excellent,121000,6,white,automatic,sedan,clean,fwd,gas,6500.0
73,2008.0,Mercedes,cls550,,WDDDJ72X68A129549,excellent,62000,8,,automatic,sedan,clean,rwd,gas,12000.0
74,2007.0,Mazda,CX-9,,JM3TB28CX70100707,excellent,126000,,,automatic,SUV,clean,fwd,gas,5400.0
75,2003.0,toyota,tacoma,double,5TEGN92N03Z187564,excellent,127000,6,silver,automatic,,clean,rwd,gas,12800.0
76,1999.0,Lexus,Lx470,,JT6HT00W2X0072270,excellent,268000,8,black,automatic,SUV,clean,4wd,gas,8200.0
77,2005.0,toyota,tundra,,,good,117535,8,grey,automatic,truck,clean,,gas,15999.0
78,2009.0,Honda,Odyssey,EXL,,good,130000,6,grey,automatic,mini-van,clean,fwd,gas,6700.0
79,2003.0,chrysler,pt,cruiser,,good,115000,4,,automatic,,clean,rwd,gas,3500.0
80,2017.0,Vw,Jetta,S,3VW2B7AJXHM274105,excellent,51000,4,white,automatic,sedan,clean,fwd,gas,10400.0
81,2005.0,Honda,Civic,LX,,excellent,163700,4,,manual,sedan,clean,fwd,gas,5700.0
82,2019.0,Dodge,Charger,RT,,excellent,4000,8,,automatic,,salvage,rwd,gas,25995.0
83,2018.0,nissan,sentra,,,,46000,,,automatic,,clean,,gas,10890.0
84,2002.0,Nissan,Frontier,xe,,,170000,4,,manual,,clean,,gas,4800.0
85,2013.0,ford,escape,titanium,,good,101300,4,blue,automatic,SUV,clean,4wd,gas,9500.0
86,2000.0,honda,civic,,,excellent,139000,4,white,automatic,coupe,clean,fwd,gas,4500.0
87,2003.0,mitsubishi,montero,,,,48000,,,automatic,,clean,,gas,3900.0
88,2000.0,ford,ranger,,,excellent,226253,4,custom,manual,truck,clean,fwd,gas,2500.0
89,1983.0,Mercedes,Benz,300D,,good,240000,,,automatic,sedan,clean,,diesel,7750.0
90,2012.0,Scion,XD,,,excellent,90450,4,white,manual,hatchback,clean,fwd,gas,7700.0
91,2010.0,Toyota,Corolla,LE,,excellent,116000,4,silver,automatic,sedan,clean,fwd,gas,7700.0
92,2011.0,mercedes,benz,e350,,excellent,63600,,silver,automatic,,clean,,gas,17250.0
93,1961.0,mercury,comet,,,,70000,,,automatic,,clean,,gas,2800.0
94,1996.0,acura,integra,gsr,,,239000,,green,manual,,clean,,gas,3800.0
95,2005.0,toyota,corolla,,,good,153025,4,red,automatic,,clean,fwd,gas,2900.0
96,2018.0,Subaru,Outback,,,excellent,40000,6,white,automatic,wagon,clean,4wd,gas,28000.0
97,1997.0,Jeep,Wrangler,,,good,210000,4,,manual,,clean,4wd,gas,8500.0
98,2004.0,mercedes,benz,e320,WDBUF65J84X115803,excellent,150000,6,silver,automatic,sedan,clean,rwd,gas,7500.0
99,1982.0,Crown,Supercoach,,,excellent,419810,,,manual,bus,clean,,diesel,27000.0
100,2006.0,mercedes,benz,e350,,excellent,100900,6,brown,automatic,sedan,clean,rwd,gas,5600.0
101,2010.0,honda,civic,,,good,124585,4,grey,automatic,sedan,clean,fwd,hybrid,5500.0
102,2000.0,bluebird,bus,,,excellent,144812,6,blue,manual,bus,clean,,gas,25000.0
103,2002.0,honda,accord,lx,,good,166456,4,brown,automatic,sedan,clean,fwd,gas,3200.0
104,2003.0,buick,century,,,,158000,,,automatic,,clean,,gas,2500.0
105,2007.0,Saturn,out-lock,XR,5GZER33797J161777,excellent,166000,6,red,automatic,SUV,clean,fwd,gas,5500.0
106,2020.0,tesla,x,,,,12000,,,automatic,,clean,,electric,85000.0
107,2002.0,subaru,legacy,,,,167000,,,automatic,,clean,,gas,1900.0
108,1997.0,Honda,CR-V.,,,excellent,124000,4,black,automatic,,clean,4wd,gas,3999.0
109,2005.0,Saturn,relay,,,,151000,,,automatic,,clean,,gas,3000.0
110,1999.0,GMC,Sonoma,,,fair,234000,6,brown,automatic,truck,clean,,gas,700.0
112,2013.0,ford,focus,se,,good,99000,4,,automatic,,clean,,gas,5200.0
113,2013.0,ford,f350,super,,good,160000,8,white,automatic,truck,clean,rwd,diesel,15000.0
114,2002.0,Toyota,rav4,,,,198000,4,,automatic,,clean,,gas,4200.0
115,2006.0,bmw,3,series,WBAVB13586KX69319,excellent,122110,6,grey,automatic,sedan,clean,rwd,gas,5350.0
116,2001.0,gmc,jimmy,sle,,fair,140000,6,blue,automatic,SUV,clean,rwd,gas,700.0
117,2009.0,subaru,wrx,,,good,120000,4,red,manual,sedan,clean,4wd,gas,8000.0
118,2006.0,chevy,2500,express,,good,148626,8,white,automatic,,clean,,gas,7988.0
119,2011.0,nissan,rogue,,,good,139800,4,silver,automatic,SUV,clean,fwd,gas,5200.0
120,2002.0,nissan,maxima,,,good,170000,6,blue,automatic,sedan,clean,fwd,gas,2600.0
121,2012.0,toyota,prius,v,,excellent,125000,4,black,automatic,,clean,,hybrid,8700.0
122,2019.0,nissan,sentra,sv,,,37980,,,automatic,,salvage,,gas,9500.0
123,2009.0,honda,accord,,,excellent,91550,,white,automatic,,clean,,gas,11250.0
124,2012.0,honda,civic,ex,,,77795,,,automatic,,salvage,,gas,7500.0
125,2008.0,TOYOTA,TUNDRA,CREWMAX,5TFET54158XO26870,excellent,90000,8,blue,automatic,truck,clean,,gas,17900.0
126,1963.0,Plymouth,Sport,Fury,,,65020,8,black,manual,,clean,,gas,40000.0
127,2010.0,ford,fusion,hybrid,,,105167,,,automatic,,salvage,,hybrid,6700.0
128,2008.0,ford,e150,econoline,,good,142000,,,automatic,,salvage,,gas,6500.0
129,2008.0,ford,escape,4x4,,,167519,6,silver,automatic,SUV,clean,4wd,gas,5000.0
130,1990.0,mazda,rx-7,,JM1FC3525L0710996,excellent,89000,4,red,manual,convertible,clean,rwd,gas,6000.0
131,2003.0,Honda,crv,ex,,,156000,4,,automatic,,clean,,gas,4500.0
132,2009.0,volvo,xc70,,,excellent,207000,6,white,automatic,wagon,clean,4wd,gas,3000.0
133,2004.0,jeep,wrangler,,,excellent,103000,6,silver,manual,,salvage,4wd,gas,12500.0
134,1990.0,toyota,pickup,truck,,good,249000,4,white,manual,pickup,clean,rwd,gas,3200.0
135,2006.0,lexus,rx,330,2T2HA31U26C099871,excellent,171050,6,brown,automatic,SUV,clean,4wd,gas,6950.0
136,2006.0,toyota,prius,,,excellent,90774,4,,automatic,,clean,fwd,hybrid,5800.0
137,2010.0,toyota,corolla,,,excellent,141000,4,red,automatic,,clean,fwd,gas,6600.0
138,2009.0,Honda,Civic,Lx,2HGFA16599H313414,excellent,129000,4,,automatic,,clean,fwd,gas,6300.0
139,1998.0,toyota,camry,,,,130000,,,automatic,,salvage,,gas,2300.0
140,2010.0,honda,accord,ex-l,,excellent,198000,4,grey,automatic,sedan,clean,fwd,gas,6500.0
141,2004.0,vw,passat,,,good,117879,4,blue,automatic,sedan,clean,,gas,1999.0
142,2001.0,mitsubishi,galant,,,,160000,,,automatic,,clean,,gas,2300.0
143,2013.0,freightliner,cascadia,,,excellent,654000,,white,manual,,clean,,diesel,58000.0
144,2007.0,honda,odyssey,ex-l,,excellent,134100,6,grey,automatic,mini-van,clean,fwd,gas,6700.0
145,2011.0,ford,fusion,s,,good,154000,4,black,automatic,,clean,fwd,gas,4200.0
146,2000.0,chevrolet,silverado,,,,200000,8,,automatic,,salvage,,gas,8200.0
147,2015.0,smart,fortwo,electric,,excellent,51980,,yellow,automatic,coupe,clean,rwd,electric,5100.0
148,2013.0,lexus,rx450h,,,excellent,75000,6,silver,automatic,SUV,clean,4wd,gas,20500.0
149,2003.0,toyota,tacoma,trd,,excellent,140000,6,,automatic,,clean,4wd,gas,17000.0
150,2012.0,fisker,karma,ecosport,,like,34800,other,black,other,sedan,clean,4wd,hybrid,37999.0
151,2000.0,toyota,sienna,,,fair,300000,other,,automatic,,clean,,gas,900.0
152,2007.0,Lexus,es350,,,excellent,128788,6,,automatic,,clean,,gas,6750.0
153,2009.0,nissan,versa,,,good,200000,4,,manual,,clean,fwd,gas,3150.0
154,2005.0,lexus,rx,330,JTJHA31U350093717,excellent,66000,6,grey,automatic,,clean,4wd,gas,11800.0
155,2017.0,Toyota,Mirai,,,excellent,34000,,white,automatic,sedan,clean,,other,10500.0
156,2013.0,toyota,tacoma,prerunner,5TFTU4GN2DX032522,like,138112,6,white,automatic,truck,salvage,rwd,gas,14300.0
157,2007.0,honda,civic,,,excellent,190345,4,white,manual,coupe,clean,fwd,gas,4000.0
158,2011.0,subaru,legacy,2.5i,,good,119000,4,grey,automatic,sedan,clean,4wd,gas,5800.0
160,1966.0,Ford,bronco,,,,38000,,,manual,,clean,,gas,13500.0
161,2007.0,gmc,sierra,,,fair,260000,8,white,automatic,truck,clean,rwd,diesel,12500.0
162,2004.0,honda,odyssey,,,fair,271087,6,grey,automatic,mini-van,clean,fwd,gas,1100.0
163,2006.0,Ford,F250,Lariat,,excellent,240000,4,,automatic,,clean,rwd,diesel,9500.0
164,2006.0,chrysler,300,,,,116000,,silver,automatic,sedan,clean,rwd,gas,2500.0
165,2006.0,bmw,750,li,,,128000,8,blue,automatic,sedan,clean,,gas,5000.0
167,1996.0,toyota,4runner,,,excellent,318000,6,silver,automatic,,clean,4wd,gas,9950.0
168,2013.0,international,4300,,,excellent,160000,,white,automatic,,clean,,diesel,30580.0
169,2000.0,buick,lesabre,custom,,,71800,,silver,automatic,,clean,,gas,1700.0
170,1997.0,toyota,4runner,,,good,204000,6,,automatic,,clean,,gas,5300.0
171,2010.0,lexus,rx,350,,like,48200,6,black,automatic,SUV,clean,4wd,gas,16500.0
172,2016.0,dodge,ram,2500,,like,78685,,silver,automatic,truck,clean,4wd,diesel,55000.0
173,2017.0,dodge,ram,1500,,excellent,43000,6,grey,automatic,truck,lien,4wd,diesel,29000.0
174,2015.0,mercedes,benz,g63,WDCYC7DF1FX235423,excellent,50000,8,black,automatic,,clean,4wd,gas,99000.0
175,2009.0,toyota,matrix,,,,147000,4,,automatic,,clean,,gas,3500.0
176,2016.0,audi,q7,,,excellent,46000,6,grey,automatic,SUV,lien,4wd,diesel,26000.0
177,2007.0,bmw,335i,convertible,WBAWL73527PX48443,good,109674,6,black,automatic,convertible,clean,rwd,gas,8900.0
178,2016.0,dodge,challenger,r/t,,like,2655,8,black,manual,coupe,clean,rwd,gas,36000.0
179,2012.0,Ram,3500,Crew,,good,83200,6,white,automatic,truck,clean,fwd,diesel,28000.0
180,2011.0,ford,escape,,,excellent,71450,,blue,automatic,SUV,clean,fwd,gas,7500.0
181,2015.0,Chevrolet,Silverado,1500,,,94000,8,silver,automatic,pickup,clean,4wd,gas,25000.0
182,2000.0,volkswagen,passat,,,good,139000,4,,automatic,,clean,fwd,gas,2350.0
183,2003.0,DODGE,DURANGO,SLT,,good,78865,8,white,automatic,SUV,clean,4wd,gas,5900.0
184,2004.0,Bmw,325ci,,,excellent,143000,6,blue,manual,coupe,clean,rwd,gas,6500.0
185,2018.0,Freightliner,M2,,,excellent,163000,,white,automatic,truck,clean,rwd,diesel,68991.0
186,1993.0,jeep,wrangler,YJ,,good,176500,6,green,manual,offroad,clean,4wd,gas,12500.0
187,2009.0,toyota,corolla,,,excellent,59000,4,grey,manual,coupe,clean,fwd,gas,6900.0
188,2011.0,toyota,camry,,,,95000,,,automatic,,clean,,gas,8800.0
189,2014.0,Ford,Fusion,SE,3FA6P0H90ER284252,good,93000,,black,automatic,sedan,clean,fwd,gas,9500.0
190,1998.0,Ford,F-150,,,,258000,,,automatic,,clean,,gas,3700.0
191,2006.0,nissan,xterra,off,,,136000,,,automatic,,clean,4wd,gas,8900.0
192,2013.0,honda,accord,ex-l,,,76000,,,automatic,,clean,,gas,14400.0
193,2007.0,honda,civic,sedan,,,48000,,,automatic,,clean,,gas,9900.0
195,2007.0,chevrolet,silverado,1500,,good,214200,8,blue,automatic,pickup,clean,fwd,gas,7500.0
196,2010.0,honda,civic,,,good,126000,4,brown,automatic,sedan,clean,fwd,gas,6000.0
197,2011.0,Honda,accord,,,,154000,,,automatic,,clean,,gas,8000.0
199,2005.0,toyota,matrix,,,fair,149850,4,silver,automatic,hatchback,clean,,gas,5000.0
200,2004.0,toyota,tundra,double,,good,193000,8,grey,automatic,pickup,clean,4wd,gas,10000.0
201,2005.0,lexus,rx,330,,fair,170000,6,,automatic,SUV,clean,,gas,4000.0
202,2007.0,honda,odyssey,,,good,150000,6,white,automatic,mini-van,clean,fwd,gas,5000.0
203,2006.0,honda,accord,lx,1HGCM56746A043568,good,141105,4,blue,automatic,sedan,clean,fwd,gas,4250.0
204,2012.0,mini,cooper,countryman,,excellent,68000,,,automatic,,clean,4wd,gas,10000.0
205,1969.0,ford,mustang,,,good,78704,8,red,automatic,convertible,clean,rwd,gas,21500.0
206,2008.0,Jeep,Liberty,,,,55000,,,automatic,,clean,,gas,8800.0
207,2008.0,acura,mdx,tech,,excellent,86730,6,grey,automatic,SUV,clean,4wd,gas,6400.0
208,2010.0,Honda,Accord,LX,,excellent,67000,,,automatic,,clean,,gas,7500.0
209,2009.0,nissan,altima,,,good,99000,6,silver,automatic,,clean,fwd,gas,5200.0
210,2007.0,scion,tc,,,fair,150000,,grey,manual,,clean,,gas,1500.0
211,2008.0,Mercedes,Benz,E350,WDBUF56X58B356718,good,144050,6,black,automatic,sedan,clean,rwd,gas,3995.0
212,2014.0,Chevy,spark,,KL8CA6S91EC552775,excellent,63000,,silver,manual,hatchback,clean,fwd,gas,5995.0
213,2003.0,Chevrolet,ssr,"30,000",,,30000,8,yellow,automatic,,clean,rwd,gas,22500.0
214,1971.0,VW,Bus,,,good,151000,,,manual,bus,clean,,gas,18000.0
215,2017.0,mercedes,benz,c300,,excellent,26910,4,white,automatic,coupe,clean,rwd,gas,32000.0
216,2002.0,bmw,330ci,,,excellent,196000,6,grey,manual,coupe,clean,rwd,gas,3500.0
217,2007.0,bmw,328i,,,excellent,117000,6,silver,automatic,sedan,clean,rwd,gas,4950.0
218,2005.0,toyota,prius,,,good,236000,,,automatic,,clean,,hybrid,2200.0
219,2011.0,Acura,RL,,,good,85000,6,black,automatic,coupe,clean,4wd,gas,11500.0
220,2012.0,ford,fusion,sel,,,70000,,,automatic,,salvage,,gas,4500.0
221,2012.0,ford,fusion,sel,,,107000,,,automatic,,salvage,,gas,4500.0
222,2013.0,ford,fusion,se,,,112000,,,automatic,,salvage,,gas,6500.0
223,2014.0,ford,fusion,se,,,93000,,,automatic,,salvage,,gas,6500.0
224,2005.0,Chrysler,Sebring,,,excellent,74500,,blue,automatic,convertible,clean,,gas,3900.0
225,2006.0,infiniti,M45,,JNKBY01E16M207752,like,90500,8,grey,automatic,sedan,clean,rwd,gas,8995.0
226,1998.0,bmw,323is,,,good,207000,6,green,manual,coupe,salvage,rwd,gas,3800.0
227,1962.0,chevrolet,impala,ss,,excellent,3300,8,custom,automatic,,clean,,gas,34000.0
228,2013.0,toyota,prius,c,,excellent,137000,4,,automatic,,clean,,gas,7700.0
229,2013.0,mercedes-benz,g63,,,,56000,,,automatic,,clean,,gas,88000.0
232,2006.0,ISUZU,NPR-HD,,,,268149,,,manual,truck,clean,,diesel,6800.0
233,2011.0,bmw,3,series,,good,83000,,white,automatic,coupe,clean,rwd,gas,9800.0
234,2013.0,toyota,sienna,,,like,38000,6,white,automatic,mini-van,clean,fwd,gas,18000.0
235,1999.0,mercedes-benz,c-class,,,excellent,133000,8,white,automatic,sedan,clean,rwd,gas,12500.0
236,1979.0,Mercedes,Benz,SLC,,fair,80000,8,yellow,automatic,coupe,clean,rwd,gas,5200.0
237,2006.0,honda,civic,,,excellent,106000,,silver,automatic,,clean,,gas,6500.0
238,2002.0,chevy,tahoe,,,fair,260602,8,black,automatic,SUV,clean,4wd,gas,2500.0
239,2020.0,Ford,Fusion,Energy,,excellent,11000,4,grey,automatic,sedan,clean,fwd,hybrid,395.0
240,2010.0,mercedes,benz,e350,,excellent,80000,,blue,automatic,,clean,,gas,12900.0
241,1999.0,acura,rl,,,good,2000,6,black,automatic,sedan,clean,fwd,gas,1000.0
242,1995.0,Chevrolet,Camaro,z28,2G1FP22P5S2123525,good,92000,8,red,manual,,clean,rwd,gas,6200.0
243,2005.0,mazda,3,,,fair,181000,4,grey,manual,sedan,clean,fwd,gas,2500.0
244,2010.0,BMW,535i,,,excellent,122700,6,,automatic,sedan,clean,,gas,6800.0
245,2017.0,Hyundai,Elantra,Sport,,excellent,19600,4,blue,manual,sedan,clean,fwd,gas,17500.0
246,2019.0,honda,insight,,19XZE4F50KE025509,excellent,17360,4,black,automatic,sedan,clean,fwd,hybrid,21800.0
247,2018.0,honda,clarity,plug-in,,like,12300,4,red,automatic,sedan,salvage,fwd,hybrid,15800.0
248,2014.0,vw,jetta,sportwagen,,excellent,53000,5,white,automatic,wagon,clean,fwd,gas,10000.0
249,2011.0,bmw,335i,,,excellent,45727,6,black,automatic,sedan,clean,rwd,gas,13000.0
250,2008.0,dodge,ram,2500,,excellent,135000,8,white,automatic,truck,clean,4wd,diesel,32000.0
251,2008.0,audi,a4,2.0t,,,88000,,,manual,,clean,,gas,5800.0
252,2011.0,Lexus,RX,350,,excellent,139800,6,silver,automatic,SUV,clean,4wd,gas,14800.0
253,2014.0,porsche,cayenne,,,excellent,60755,6,,automatic,SUV,clean,,gas,27500.0
254,2000.0,Toyota,Avalon,XLS,,good,269266,6,silver,automatic,sedan,clean,fwd,gas,2700.0
255,2013.0,toyota,prius,c,,good,47000,,red,automatic,,salvage,,hybrid,6999.0
256,1971.0,chevy,c10,,,good,1000,,yellow,automatic,truck,clean,rwd,gas,17500.0
257,2007.0,cadillac,escalade,,,excellent,84000,8,white,automatic,SUV,clean,4wd,gas,18999.0
258,2015.0,nissan,altima,,,like,110000,,,automatic,sedan,clean,,gas,8900.0
259,2018.0,ford,f150,raptor,,like,5800,6,grey,automatic,truck,lien,4wd,gas,67500.0
260,2007.0,toyota,fj,cruiser,JTEBU11F670002461,excellent,261000,6,yellow,automatic,SUV,clean,4wd,gas,13700.0
261,2006.0,honda,civic,hybrid,,good,153000,4,grey,automatic,sedan,clean,fwd,gas,4400.0
262,2016.0,ford,f-150,xlt,,like,28000,6,white,automatic,,clean,fwd,gas,31000.0
263,2009.0,nissan,versa,sl,,good,108808,4,grey,automatic,sedan,clean,fwd,gas,4500.0
264,2011.0,hyundai,accent,,KMHCN4AC2BU619978,excellent,138000,4,white,automatic,sedan,clean,fwd,gas,2900.0
265,2003.0,honda,civic,hybrid,JHMES96683S032332,good,144000,4,blue,automatic,sedan,clean,,hybrid,2400.0
266,2016.0,Toyota,Prius,,JTDKARFU6G3504579,excellent,48733,4,silver,automatic,hatchback,clean,fwd,hybrid,15500.0
267,2009.0,toyota,corolla,le,JTDBL40E099027338,excellent,108000,4,red,automatic,sedan,clean,,gas,4600.0
268,1996.0,jaguar,xj,,,,40000,,,automatic,,missing,,gas,1799.0
269,2014.0,mercedes-benz,gl550,4matic,4JGDF7DEXEA429707,like,85114,8,,automatic,,clean,4wd,gas,29500.0
271,2014.0,Lexus,LX,570,JTJHY7AX7E4153746,like,69712,,,automatic,,clean,4wd,gas,47150.0
272,1995.0,Chevrolet,Impala,SS,,good,144000,8,black,automatic,sedan,clean,rwd,gas,9500.0
273,2000.0,Honda,Civic,,,excellent,28000,4,white,automatic,sedan,clean,fwd,gas,5999.0
274,2001.0,Dodge,RAM,2500,2B5WB25Y51K517284,fair,115000,8,green,automatic,van,clean,rwd,gas,2500.0
275,2009.0,bmw,328i,xdrive,,,122000,6,grey,manual,,clean,4wd,gas,13500.0
276,2006.0,Dodge,Stratus,4-Door,,like,140000,,white,automatic,sedan,clean,rwd,gas,3999.0
277,2004.0,nissan,quest,sl,,good,240500,6,silver,automatic,mini-van,clean,fwd,gas,3900.0
278,2009.0,Ford,F-150,XL,,like,105000,6,white,automatic,truck,clean,rwd,gas,8199.0
279,2019.0,Volkswagen,Golf,R,,like,1970,4,black,automatic,hatchback,lien,4wd,gas,40000.0
280,2000.0,Volve,C70,,,fair,142321,,white,automatic,coupe,clean,,gas,1500.0
281,2002.0,chevy,silverado,1500,,excellent,289000,8,grey,automatic,pickup,clean,rwd,gas,6000.0
282,2014.0,chevrolet,spark,1lt,,good,133000,,white,automatic,hatchback,clean,fwd,gas,2600.0
283,2007.0,ford,f-250,,,excellent,136000,8,black,automatic,truck,clean,4wd,diesel,22500.0
285,2000.0,toyota,celica,gt-s,,good,185190,4,silver,automatic,coupe,clean,fwd,gas,3500.0
286,1989.0,cadillac,coupe,de,,good,185000,,,automatic,,clean,,gas,9500.0
