,year:,make:,model:,trim:,VIN:,condition:,odometer:,cylinders:,color:,transmission:,type:,status:,drive:,fuel:,price:
196,2004.0,Lexus,sc430,,,excellent,179000,8,black,automatic,convertible,clean,rwd,gas,7900
197,1980.0,chevy,silverado,,,excellent,89000,8,silver,automatic,pickup,clean,,gas,16000
198,2019.0,kia,cadenza,premium,,like,1053,6,black,automatic,sedan,clean,rwd,gas,28500
199,2005.0,Crysler,300,,,good,132730,6,grey,automatic,,clean,,gas,5000
200,2003.0,saturn,lw300,,,fair,61000,6,silver,automatic,wagon,clean,fwd,gas,2000
201,1997.0,gmc,sierra,1500,,fair,177550,8,green,manual,,clean,4wd,gas,3000
202,2016.0,mazda,cx-5,,,excellent,49600,4,grey,automatic,SUV,clean,fwd,gas,15000
203,2015.0,honda,accord,,,excellent,128000,4,,automatic,sedan,clean,,gas,10500
204,2008.0,ford,crown,victoria,,excellent,114000,8,black,automatic,sedan,clean,rwd,gas,4500
205,2000.0,Volkswagen,Super,Beetle,,good,142631,4,white,manual,hatchback,clean,fwd,gas,2800
206,2003.0,toyota,highlander,v6,,,313299,,white,automatic,,clean,,gas,2600
207,2005.0,Honda,Accord,Ex,,excellent,175000,4,brown,automatic,sedan,clean,fwd,gas,4000
208,2011.0,Nissan,Versa,,,good,86000,4,white,automatic,,clean,fwd,gas,6500
209,2004.0,toyota,avalon,,4T1BF28B84U369160,good,125000,,custom,automatic,sedan,clean,,gas,4800
210,2000.0,dodge,grand,caravan,,fair,200000,6,silver,automatic,mini-van,clean,fwd,gas,800
211,2008.0,acura,tsx,,,excellent,145000,4,red,automatic,sedan,clean,,gas,6500
212,2008.0,mini,cooper,s,,excellent,118000,4,black,automatic,coupe,clean,fwd,gas,4100
213,2012.0,Toyota,Prius,,,excellent,101300,4,blue,automatic,hatchback,clean,fwd,hybrid,10495
214,2014.0,subaru,impreza,,,excellent,49500,4,silver,manual,hatchback,clean,,gas,12500
216,2002.0,ford,explorer,,,fair,307100,6,brown,automatic,SUV,clean,4wd,gas,1995
217,2016.0,kia,soul,+,,,60524,4,blue,automatic,,clean,fwd,gas,12000
218,2005.0,chrysler,pt,cruiser,,good,105000,,,automatic,,clean,,gas,2300
219,2004.0,Ford,f,-250,,,184068,,grey,automatic,truck,clean,4wd,diesel,13000
