,year:,make:,model:,trim:,VIN:,condition:,odometer:,cylinders:,color:,transmission:,type:,status:,drive:,fuel:,price:
0,2010.0,Toyota,Camry,,,like,178000,4,red,automatic,sedan,clean,fwd,gas,5900.0
1,2002.0,BMW,M3,E46,,excellent,80000,6,grey,manual,coupe,clean,rwd,gas,24000.0
2,2013.0,tesla,s,,,,95000,,,automatic,,clean,,electric,29999.0
3,2008.0,ford,f-150,,1FTPW14588KC85524,excellent,134000,8,silver,automatic,truck,clean,4wd,gas,10800.0
4,2018.0,ford,f-150,,,excellent,48000,6,grey,automatic,,clean,rwd,gas,32000.0
5,2006.0,acura,tsx,2.4,,good,147811,4,grey,manual,sedan,clean,,gas,6800.0
6,1989.0,honda,civic,crx,,excellent,1,,white,manual,hatchback,clean,fwd,gas,5000.0
7,2006.0,ford,mustang,gt,,excellent,85555,8,blue,automatic,sedan,clean,fwd,gas,12000.0
8,2017.0,honda,civic,hatchback,,like,30000,4,silver,automatic,hatchback,salvage,4wd,gas,10999.0
9,2013.0,lexus,ct200h,,,,129000,,,automatic,,clean,,hybrid,10500.0
10,2014.0,toyota,prius,,,like,54000,4,black,automatic,sedan,salvage,4wd,gas,10999.0
11,2003.0,mercedes,benz,sl500,WDBSK75F33F011907,good,259000,8,silver,automatic,convertible,clean,rwd,gas,6995.0
12,2013.0,maserati,granturismo,,,like,17000,8,,automatic,,clean,rwd,gas,55000.0
13,1998.0,mercedes-benz,e320,,,excellent,95000,6,silver,automatic,SUV,clean,4wd,gas,5500.0
14,2012.0,Lexus,RX350,,,excellent,87550,6,grey,automatic,SUV,clean,fwd,gas,16500.0
15,2007.0,bmw,328i,,,excellent,170000,6,,automatic,,clean,rwd,gas,4600.0
16,2004.0,toyota,4runner,,,excellent,144000,6,silver,automatic,,clean,,gas,8500.0
17,2006.0,toyota,sequoia,,,good,148984,,,automatic,,clean,,gas,7980.0
18,2015.0,ford,fusion,,,,95998,,,automatic,,clean,,gas,8000.0
19,2004.0,Toyota,Tacoma,,,good,223283,6,black,automatic,truck,clean,rwd,gas,11200.0
20,2008.0,toyota,tundra,4wd,,excellent,83000,8,,automatic,,clean,,gas,26500.0
21,2012.0,VW,GTI,,,excellent,96000,,white,automatic,,clean,,gas,10500.0
22,2004.0,lexus,gx,470,,excellent,160000,8,grey,automatic,SUV,clean,rwd,gas,12900.0
23,2019.0,FORD,RANGER,Sport,,like,4900,4,white,automatic,truck,salvage,,gas,26000.0
