,year:,make:,model:,trim:,VIN:,condition:,odometer:,cylinders:,color:,transmission:,type:,status:,drive:,fuel:,price:
0,1964.0,Ford,Mustang,coupe,,good,80000,8,blue,automatic,coupe,clean,rwd,gas,10500.0
1,1963.0,chevrolet,nova,ss,,good,80000,8,white,automatic,convertible,clean,rwd,gas,19500.0
2,2006.0,bmw,325i,,,excellent,94000,6,,automatic,convertible,clean,fwd,gas,9000.0
3,2014.0,Kia,forte,,,good,79000,4,red,automatic,sedan,clean,fwd,gas,6500.0
4,2012.0,subaru,impreza,wagon,,excellent,66739,4,black,manual,hatchback,clean,4wd,gas,9000.0
5,2014.0,honda,accord,sport,,good,120354,,white,automatic,,clean,,gas,11299.0
6,2005.0,infiniti,g35,,,fair,187000,6,black,automatic,coupe,clean,rwd,gas,4700.0
7,2004.0,Porsche,Cayenne,,,excellent,154000,6,silver,automatic,SUV,clean,4wd,gas,5999.0
8,2013.0,volkswagen,golf,,,excellent,71071,5,white,automatic,hatchback,clean,fwd,gas,7900.0
9,2010.0,nissan,rogue,s,,like,140000,4,grey,automatic,SUV,clean,,gas,1.0
10,2015.0,mercedes,benz,c300,,like,44000,4,grey,automatic,sedan,clean,,gas,25000.0
11,2010.0,Toyota,Prius,,,good,193130,3,silver,automatic,hatchback,clean,fwd,hybrid,4500.0
12,2005.0,dodge,durango,slt,,,101000,,,automatic,,clean,,gas,8700.0
13,1998.0,Ford,Explorer,Eddie,1FMZU35P1WZA04626,salvage,213000,8,green,automatic,SUV,salvage,4wd,gas,1300.0
14,2014.0,acura,ilx,2.0l,,excellent,47100,,white,automatic,sedan,clean,fwd,gas,13500.0
15,2001.0,chevy,s10,,,fair,134000,4,black,automatic,truck,clean,,gas,4000.0
16,2015.0,honda,civic,lx,,excellent,66420,4,brown,automatic,sedan,clean,fwd,gas,11300.0
17,2001.0,ford,explorer,xlt,,excellent,140000,8,custom,automatic,truck,clean,4wd,other,2200.0
18,2012.0,audi,s5,,,excellent,103280,8,black,automatic,coupe,clean,4wd,gas,17388.0
19,2001.0,Ford,f450,,,excellent,200000,6,black,automatic,offroad,clean,rwd,diesel,2900.0
20,2006.0,chevrolet,express,3500,,,157197,,,automatic,,clean,,gas,5600.0
21,2001.0,BMW,540i,wagon,,excellent,130000,8,custom,automatic,sedan,clean,rwd,gas,5900.0
22,2017.0,TESLA,MODEL,X,5YJXCBE48HF042006,excellent,15800,other,black,automatic,SUV,clean,4wd,electric,79990.0
23,2010.0,nissan,versa,2010,,like,52300,4,silver,manual,sedan,clean,fwd,gas,5800.0
24,2018.0,Kia,Soul,,,new,6500,4,black,automatic,SUV,clean,fwd,gas,14999.0
25,2001.0,bmw,325i,sedan,,excellent,103000,6,brown,automatic,sedan,clean,rwd,gas,3900.0
26,2016.0,Toyota,Corolla,,,excellent,32455,4,white,automatic,sedan,clean,rwd,gas,13000.0
27,2017.0,TESLA,MODEL,X,5YJXCBE26HF044478,excellent,42990,other,white,automatic,SUV,clean,4wd,electric,54990.0
28,2017.0,TESLA,MODEL,S,5YJSA1E19HF214222,excellent,26200,other,black,automatic,sedan,clean,rwd,electric,40990.0
29,1965.0,ford,mustang,,,good,86000,8,custom,manual,coupe,clean,rwd,gas,16750.0
30,2002.0,Pontiac,Montana,Sports,,,155763,6,,automatic,,clean,,gas,2250.0
31,2015.0,Nissan,Altima,2.5,,good,109675,4,silver,automatic,,clean,fwd,gas,7500.0
32,2020.0,toyota,corolla,,,like,3000,4,black,manual,hatchback,lien,fwd,gas,26000.0
33,2005.0,cadillac,sts,,,,160512,,,automatic,,clean,,gas,4000.0
34,2016.0,volkswagen,egolf,,,excellent,27300,,white,automatic,hatchback,clean,,electric,10000.0
35,2006.0,Hummer,H3,,,excellent,200000,,black,automatic,,clean,4wd,gas,6800.0
36,2013.0,nissan,leaf,sl,,excellent,37545,,blue,automatic,hatchback,clean,fwd,electric,5500.0
37,2006.0,Honda,CR-V,4wd,,good,115000,4,silver,automatic,SUV,salvage,4wd,gas,5700.0
38,2005.0,crysler,town,and,,good,170000,6,silver,automatic,mini-van,clean,fwd,gas,1800.0
39,2006.0,volkswagen,passat,,,good,202000,4,grey,automatic,sedan,clean,fwd,gas,1000.0
40,2013.0,nissan,altima,,1N4AL3AP5DN482374,excellent,91914,4,silver,automatic,sedan,clean,fwd,gas,7900.0
41,2006.0,bmw,x3,,,excellent,167000,6,black,automatic,SUV,clean,4wd,gas,5200.0
42,1969.0,ford,bronco,,,like,1,8,custom,automatic,SUV,clean,4wd,gas,249997.0
43,2006.0,hummer,h3,,,,165000,,,automatic,,clean,,gas,10000.0
44,2014.0,fiat,500,,3C3CFFCR6ET301007,good,74250,4,white,automatic,hatchback,clean,fwd,gas,10500.0
45,1995.0,honda,civic,,,,120000,,,manual,,clean,,gas,2450.0
46,2007.0,Mercedes,Benz,CLK,,,97907,6,,automatic,,clean,,gas,7950.0
47,2006.0,dodge,charger,srt8,,good,148500,8,black,automatic,,salvage,rwd,gas,6500.0
48,2005.0,bmw,x5,,,excellent,168750,6,silver,automatic,SUV,clean,4wd,gas,6700.0
49,2007.0,hyundai,sonata,,,good,114000,6,,automatic,,clean,fwd,gas,3500.0
50,2014.0,bmw,320i,,,excellent,77000,4,black,automatic,sedan,clean,rwd,gas,14288.0
51,1981.0,Honda,Accord,4-door,,good,35915,4,,automatic,,salvage,fwd,gas,4000.0
52,2013.0,nissan,altima,,,good,166000,4,white,automatic,sedan,salvage,fwd,gas,5000.0
53,2009.0,mercedes,benz,E350,,excellent,181088,6,black,automatic,sedan,clean,fwd,gas,4000.0
54,2000.0,gmc,sierra,1500,1GTEC19T6YZ247868,fair,128000,8,grey,automatic,truck,salvage,rwd,gas,2500.0
55,2009.0,Dodge,dakota,,,,250000,,,automatic,,clean,,gas,6300.0
56,2008.0,ford,f450,,,excellent,86000,,black,automatic,truck,clean,4wd,diesel,30000.0
57,2012.0,Toyota,Prius,Plug-In,,excellent,231000,4,grey,automatic,hatchback,clean,fwd,gas,5600.0
58,2014.0,Honda,Accord,EXL,,excellent,78000,6,black,automatic,sedan,clean,fwd,gas,16000.0
59,2007.0,bmw,328i,,,excellent,152909,6,white,automatic,sedan,clean,fwd,gas,4999.0
60,1998.0,TOYOTA,CAMRY,LE,JT2BF22K7W0125158,good,243275,6,white,automatic,sedan,clean,rwd,gas,1695.0
61,2007.0,Jeep,Commander,,,good,175000,8,silver,automatic,truck,clean,4wd,gas,4500.0
62,2006.0,pontiac,grand,prix,,good,164000,6,silver,automatic,,salvage,fwd,gas,3000.0
63,2010.0,Audi,a4,,,excellent,87000,6,black,automatic,sedan,clean,,gas,9500.0
64,2000.0,bluebird,tc2000,,1BAANBXA3YF087797,good,272301,6,yellow,automatic,bus,clean,rwd,diesel,6900.0
65,2014.0,dodge,grand,caravan,2C7WDGBG5ER220333,excellent,215630,6,,automatic,van,clean,fwd,gas,7999.0
66,2017.0,honda,accord,,,like,39869,4,blue,automatic,coupe,salvage,fwd,gas,10999.0
67,1999.0,gmc,sierra,,,good,140000,8,,automatic,,clean,,gas,2500.0
68,2015.0,Ford,Fusion,,,good,106000,,black,automatic,sedan,clean,,gas,10000.0
69,2014.0,dodge,grand,caravan,2C7WDGBG5ER220333,excellent,215625,6,,automatic,van,clean,fwd,gas,7999.0
70,2008.0,Dodge,Viper,,,excellent,13500,10,red,manual,convertible,clean,rwd,gas,67999.0
71,2010.0,mercedes,benz,gl450,,,140000,,,automatic,,clean,,gas,10980.0
72,2017.0,Tesla,X75D,,,excellent,20000,other,grey,automatic,SUV,clean,4wd,electric,61500.0
73,2009.0,Chevrolet,Tahoe,LS,,good,150000,8,white,automatic,SUV,clean,4wd,gas,8000.0
74,2007.0,honda,crv,ex,JHLRE485X7C042543,excellent,140000,4,blue,automatic,SUV,clean,4wd,gas,7950.0
75,1991.0,toyota,land,cruiser,,,135000,,,automatic,,clean,,diesel,20800.0
76,2002.0,Ford,Mustang,GT,,excellent,110000,8,custom,automatic,coupe,clean,rwd,gas,67.0
77,2008.0,Ford,e350,cutaway,,like,222000,8,yellow,automatic,bus,clean,rwd,gas,7500.0
78,2014.0,chevrolet,camaro,rs,,good,38000,6,yellow,automatic,,clean,,gas,16000.0
79,2012.0,nissan,sentra,,,excellent,98446,4,black,automatic,sedan,clean,fwd,gas,6500.0
80,1998.0,Toyota,Camry,LE,,good,193560,4,white,automatic,sedan,clean,fwd,gas,1700.0
81,2007.0,subaru,legacy,,4S3BL626877215079,excellent,127765,4,white,automatic,sedan,clean,4wd,gas,6500.0
82,2006.0,ford,f-350,super,,like,30000,,,automatic,truck,clean,,diesel,35000.0
83,2005.0,infiniti,g35,,,excellent,121139,6,white,automatic,sedan,clean,rwd,gas,7995.0
84,2000.0,Toyota,Tacoma,,,fair,357415,6,silver,manual,truck,clean,4wd,gas,8500.0
85,1984.0,ford,mustang,gt350,,good,141,8,custom,manual,convertible,salvage,rwd,gas,7900.0
86,2011.0,honda,odyssey,lx,,excellent,108000,6,grey,automatic,SUV,clean,fwd,gas,9800.0
87,2004.0,Honda,Accord,,,,174000,4,,automatic,,clean,,gas,4800.0
88,2001.0,Ford,ranger,,,,98000,,,manual,,clean,,gas,3600.0
89,2017.0,doge,ram,1500,,,45000,,,automatic,,clean,,gas,25000.0
90,1989.0,Porsche,944,,,good,62000,4,red,manual,other,clean,rwd,gas,15000.0
91,2018.0,tesla,x,,,excellent,12000,other,black,automatic,SUV,clean,4wd,electric,67000.0
92,2003.0,honda,accord,,,good,174000,4,silver,manual,sedan,clean,fwd,gas,3800.0
93,2013.0,volkswagen,gti,,,excellent,111800,4,white,automatic,hatchback,clean,fwd,gas,9500.0
94,2013.0,ford,f150,xlt,,excellent,34420,8,silver,automatic,pickup,clean,4wd,gas,25000.0
95,2002.0,Corvette,C5,,,excellent,85000,,silver,manual,convertible,clean,rwd,gas,15399.0
96,2008.0,honda,civic,,,,129000,,,automatic,,clean,,gas,3900.0
97,1968.0,vw,beetle,,,good,56000,4,red,other,,clean,rwd,gas,9000.0
98,2012.0,Nissan,altima,,1N4AL2AP5CN568678,excellent,88000,4,grey,automatic,sedan,clean,fwd,gas,7000.0
99,2012.0,ram,c/v,cargo,,like,150347,6,white,automatic,mini-van,clean,fwd,gas,14995.0
100,1974.0,Porsche,911,Targa,,good,101000,6,red,manual,,clean,rwd,gas,33000.0
101,2012.0,toyota,tacoma,double,,excellent,104000,6,black,automatic,truck,clean,rwd,gas,19500.0
102,2008.0,chevrolet,malibu,hybrid,,good,135000,4,silver,automatic,sedan,clean,fwd,hybrid,4000.0
103,2007.0,lexus,is,250,,good,128000,6,black,automatic,,clean,rwd,gas,9000.0
104,2000.0,saab,9-3,,,good,103400,4,blue,automatic,hatchback,clean,fwd,gas,2950.0
105,2009.0,bmw,335i,,,fair,115000,6,grey,automatic,sedan,clean,rwd,gas,8500.0
106,2005.0,Saab,9-2,AERO,,,253000,,,manual,hatchback,clean,,gas,6900.0
107,2006.0,lexus,lx470,,,,197000,,,automatic,,clean,,gas,11900.0
108,1997.0,chevrolet,suburban,1500,,good,176000,8,white,automatic,SUV,clean,4wd,gas,4500.0
109,2002.0,mercedes,benz,ml320,,good,200000,6,white,automatic,SUV,clean,4wd,gas,4500.0
110,2006.0,chrysler,300c,hemi,,good,255000,8,black,automatic,sedan,clean,4wd,gas,6500.0
111,2019.0,Dodge,Charger,GT,,excellent,35400,6,white,automatic,sedan,lien,rwd,gas,26500.0
112,2015.0,nissan,murano,sl,,excellent,40000,6,grey,automatic,SUV,clean,fwd,gas,18000.0
113,2002.0,toyota,4runner,,JT3HN86R929065022,good,215000,6,silver,automatic,SUV,clean,4wd,gas,8500.0
114,2011.0,ford,focus,,,good,150000,4,blue,automatic,sedan,clean,,gas,5500.0
115,2006.0,hino,268,,5PVNE8JV462S10050,good,394000,4,white,manual,truck,clean,rwd,diesel,5400.0
116,1999.0,mercedes-benz,c-class,,,excellent,132000,8,white,automatic,sedan,clean,rwd,gas,12900.0
117,2007.0,Toyota,Sequoia,,,,147718,,,automatic,,clean,,gas,7850.0
118,1997.0,bmw,z3,convertible,,fair,212114,4,black,manual,convertible,clean,rwd,gas,1949.0
119,1970.0,mg,midget,,,good,85000,4,green,manual,convertible,clean,rwd,gas,13000.0
121,1997.0,chevy,chyanne,,,,200000,,,automatic,,clean,,gas,5900.0
122,1978.0,Mercedes,Benz,280E,,good,255000,6,white,automatic,sedan,clean,rwd,gas,5000.0
123,2017.0,Subaru,forester,,,like,32000,4,white,automatic,SUV,clean,4wd,gas,20500.0
124,2016.0,hyundai,genesis,,,excellent,27500,,white,automatic,coupe,clean,,gas,21500.0
125,2014.0,mazda,cx-5,,,excellent,108900,4,grey,automatic,SUV,clean,4wd,gas,10500.0
126,2002.0,Mazda,Protege,ES,,good,160000,4,silver,automatic,sedan,clean,fwd,gas,1800.0
127,2010.0,Chevy,Traverse,LT,1GNLVFED2AJ265647,good,147000,6,grey,automatic,SUV,clean,4wd,gas,3000.0
128,1978.0,chevy,c65,,,fair,65490,8,white,manual,truck,clean,rwd,gas,3500.0
129,2013.0,hyundai,sonata,,5NPEC4AB2DH766972,excellent,127000,4,red,automatic,sedan,clean,fwd,gas,7999.0
130,2002.0,Honda,CRV,-,,excellent,170000,4,white,automatic,SUV,clean,fwd,gas,4000.0
131,2008.0,audi,a3,s-line,,good,174335,4,red,manual,hatchback,clean,fwd,gas,2300.0
132,2006.0,subaru,outback,,,,168500,,,automatic,wagon,clean,,gas,4000.0
133,1965.0,ford,mustang,,,excellent,6623537,4,brown,automatic,truck,clean,fwd,gas,
134,2017.0,mercedes,benz,e300,,like,29000,4,white,automatic,sedan,clean,4wd,gas,45000.0
135,2014.0,mercedes,benz,glk,,excellent,66000,6,white,automatic,SUV,clean,rwd,gas,16000.0
136,2001.0,honda,civic,,,excellent,61701,4,silver,automatic,sedan,clean,fwd,gas,4901.0
137,2014.0,Toyota,Prius,Four,JTDKN3DU6E1824112,excellent,107775,4,white,automatic,hatchback,clean,fwd,gas,11500.0
138,2013.0,f550,ford,,,,157777,,,automatic,,clean,,diesel,24000.0
139,1997.0,chevrolet,silverado,c1500,,like,64000,8,white,automatic,pickup,clean,rwd,gas,16500.0
140,1993.0,BMW,325is,,,good,193000,6,black,manual,,clean,rwd,gas,4900.0
141,1999.0,toyota,avalon,,,salvage,200000,6,green,automatic,sedan,salvage,fwd,gas,1000.0
142,1999.0,cadillac,deville,,,fair,190000,8,,automatic,,clean,,gas,1200.0
143,2008.0,bmw,535i,,,excellent,104000,6,blue,automatic,sedan,clean,rwd,gas,7800.0
144,2008.0,mazda,6,,,good,141000,4,black,automatic,sedan,clean,fwd,gas,3950.0
145,2013.0,toyota,prius,hybrid,,excellent,73053,4,green,automatic,,salvage,,hybrid,8950.0
146,2011.0,audi,a5,coupe,WAULFAFR8BA007523,good,77013,4,black,automatic,coupe,clean,4wd,gas,7000.0
147,1996.0,honda,civic,,,,200000,,,automatic,,salvage,,gas,1450.0
148,2001.0,honda,accord,,,excellent,179000,6,,automatic,,clean,,gas,3100.0
149,2013.0,cadillac,cts-v,,,,30000,,,automatic,,salvage,,gas,29000.0
150,2007.0,dodge,dakota,slt,1D7HE48N37S166559,excellent,149000,8,black,automatic,pickup,clean,rwd,gas,8600.0
151,1999.0,toyota,avalon,,,salvage,200000,6,green,automatic,sedan,salvage,fwd,gas,1000.0
152,2011.0,toyota,corolla,,,excellent,79500,4,silver,automatic,sedan,clean,fwd,gas,9340.0
153,2007.0,mercury,mountaineer,,,like,136000,6,black,automatic,SUV,clean,4wd,gas,5000.0
154,2015.0,Ford,Explorer,XLT,,excellent,57937,6,red,automatic,SUV,clean,fwd,gas,17950.0
156,2001.0,MERCEDES,BENZ,CL500,WDBPJ75J51A008742,fair,201000,8,silver,automatic,coupe,clean,rwd,gas,3900.0
157,2000.0,BMW,Z3,,,excellent,86168,6,black,manual,,clean,rwd,gas,9000.0
158,1998.0,toyota,corolla,,2T1BR12E5WC704156,good,260000,,,automatic,,clean,,gas,2600.0
159,2009.0,bmw,135i,m,,excellent,150349,6,black,automatic,coupe,clean,rwd,gas,8900.0
160,2015.0,Ford,Escape,SE,,excellent,73300,4,grey,automatic,,clean,fwd,gas,10500.0
161,2014.0,fiat,500e,,,excellent,40086,other,silver,automatic,hatchback,clean,fwd,electric,6000.0
162,2004.0,Toyota,Sienna,,,excellent,188121,6,silver,automatic,mini-van,clean,,gas,4950.0
163,2006.0,toyota,4runner,,,excellent,230700,6,grey,automatic,,clean,,gas,8500.0
164,2000.0,mercedes,benz,clk,,fair,266021,6,blue,automatic,coupe,clean,rwd,gas,1300.0
165,2012.0,honda,civic,,,good,77200,4,white,manual,,clean,fwd,gas,10500.0
166,2004.0,porsche,cayenne,turbo,,,122000,,,automatic,,clean,,gas,11200.0
167,1998.0,toyota,camry,le,,good,101961,4,red,automatic,sedan,clean,,gas,3000.0
168,2012.0,nissan,altima,2.5,,,138000,,,automatic,,clean,,gas,5000.0
170,2014.0,Toyota,Prius,Four,JTDKN3DU6E1824112,excellent,107775,4,white,automatic,hatchback,clean,fwd,gas,11500.0
171,2014.0,lexus,is350,f,,excellent,41500,6,black,automatic,sedan,clean,rwd,gas,27000.0
172,2007.0,toyota,prius,,,,201600,,black,automatic,,clean,,hybrid,3375.0
173,2012.0,jeep,wrangler,unlimited,,excellent,63000,6,white,automatic,SUV,clean,4wd,gas,29500.0
174,2014.0,Lexus,LX,570,JTJHY7AX7E4153746,like,69112,,,automatic,,clean,4wd,gas,47150.0
175,2006.0,pontiac,vibe,,,excellent,112000,,green,manual,wagon,clean,,gas,4999.0
176,2005.0,toyota,sienna,le,,excellent,172000,,,automatic,,clean,,gas,3850.0
177,2002.0,Saturn,LW200,,1G8JU84F72Y533094,excellent,162212,4,,automatic,,clean,,gas,2950.0
178,2008.0,Honda,CR-V,,,excellent,200000,,,automatic,,clean,,gas,5500.0
179,2004.0,jaguar,xtype,3.0,,excellent,71600,,custom,automatic,sedan,clean,,gas,3500.0
180,2012.0,toyota,corolla,,,excellent,144000,4,silver,automatic,sedan,clean,fwd,gas,6500.0
181,1998.0,isuzu,oasis,,,excellent,184000,4,grey,automatic,mini-van,clean,,gas,1200.0
182,1997.0,toyota,previa,,,,165000,,,automatic,,clean,,gas,1200.0
183,2013.0,vw,passat,se,,excellent,74400,5,red,automatic,sedan,clean,fwd,gas,8500.0
184,2008.0,lexus,rx,350,,excellent,130000,6,blue,automatic,SUV,clean,4wd,gas,9700.0
185,1998.0,buick,lesabre,,,excellent,39000,6,brown,automatic,sedan,clean,,gas,6500.0
186,1966.0,Chevrolete,El,Camino,,excellent,1000,8,red,automatic,pickup,clean,rwd,gas,19999.0
187,1988.0,Volvo,240DL,,,excellent,292000,4,brown,manual,sedan,clean,rwd,gas,4200.0
188,2002.0,honda,accord,ex,,good,124000,4,black,automatic,sedan,clean,fwd,gas,3200.0
189,2000.0,chevy,tahoe,,,,150000,,,automatic,,clean,,gas,3200.0
190,2012.0,ford,f-150,,,excellent,180000,6,,automatic,,clean,,gas,8900.0
191,2014.0,toyota,rav4,,2T3ZFREV6EW122346,good,42888,4,white,automatic,SUV,clean,fwd,gas,14700.0
192,2018.0,Chevy,Silverado,1500,,like,49000,8,,automatic,,clean,4wd,gas,40000.0
193,2000.0,audi,a6,,,,120000,,,automatic,,clean,,gas,3400.0
194,1941.0,Willys,coupe,,,like,27000,8,custom,automatic,coupe,clean,rwd,gas,50000.0
195,2013.0,ford,c-max,hybrid,,excellent,165000,,,automatic,,clean,,hybrid,5900.0
196,2003.0,Ford,F-150,,,good,170000,8,white,automatic,truck,clean,,gas,4800.0
