,year:,make:,model:,trim:,VIN:,condition:,odometer:,cylinders:,color:,transmission:,type:,status:,drive:,fuel:,price:
0,1991.0,ford,ranger,,,,88000,6,,automatic,,clean,,gas,5500.0
1,2000.0,Toyota,Tundra,,5TBBT4410YS084350,,189000,8,,automatic,,clean,4wd,gas,7000.0
2,2013.0,nissan,altima,,1N4AL3AP8DN582453,excellent,134068,4,grey,automatic,sedan,clean,fwd,gas,5900.0
3,2007.0,mercedes,benz,e350,WDBUF56X47B071958,good,131000,6,grey,automatic,sedan,clean,rwd,gas,6800.0
4,1996.0,dodge,3500,,,,124000,,,automatic,,clean,,gas,4800.0
5,1983.0,ford,bronco,,,good,19590,8,blue,automatic,,clean,4wd,gas,5700.0
6,2005.0,toyota,tacoma,,,like,98000,4,silver,manual,truck,clean,rwd,gas,13000.0
7,2008.0,acura,mdx,,,,153000,,,automatic,,clean,,gas,5900.0
8,2018.0,chevy,silverado,,,like,35866,8,silver,automatic,truck,clean,4wd,gas,40000.0
9,2003.0,volkswagen,golf,gti,,fair,128000,4,blue,automatic,hatchback,clean,fwd,gas,3000.0
10,1979.0,MG,B,,,excellent,88300,4,green,manual,convertible,clean,rwd,gas,7999.0
11,1991.0,volkswagen,cabriolet,convertible,,good,60000,,red,manual,convertible,clean,,gas,3000.0
12,2006.0,toyota,rav4,,,excellent,91745,4,,automatic,SUV,clean,fwd,gas,1206.0
13,2012.0,jaguar,xj,,,like,50430,8,black,automatic,sedan,salvage,rwd,gas,20000.0
14,2014.0,Mercedes,C250,,,good,94400,4,black,automatic,sedan,clean,rwd,gas,9800.0
15,2005.0,honda,element,,,good,188000,4,black,automatic,SUV,clean,fwd,gas,4400.0
16,2010.0,ford,edge,sel,,excellent,66000,6,,automatic,,clean,fwd,gas,10999.0
17,2015.0,audi,q5,,,like,41598,4,silver,automatic,sedan,clean,4wd,gas,25000.0
18,2020.0,dodge,charger,srt,2C3CDXL96LH221448,like,3000,8,red,automatic,,clean,rwd,gas,85000.0
19,2009.0,bmw,528xi,,,,129000,,,automatic,,clean,4wd,gas,5700.0
20,1998.0,ford,explorer,eddie,1FMZU34E5WZA96355,excellent,95000,6,,automatic,SUV,clean,4wd,gas,4900.0
21,1990.0,vw,vanagon,,,fair,51000,,,manual,,clean,,gas,15000.0
22,1999.0,Toyota,Tacoma,SR5,4TASN92N5XZ526407,good,172000,6,,automatic,truck,clean,rwd,gas,10850.0
23,2019.0,Ford,Ranger,,,excellent,27000,,grey,automatic,truck,clean,,gas,37000.0
24,1997.0,ford,expedition,,,,168000,8,red,automatic,SUV,clean,4wd,gas,2000.0
25,2021.0,Tesla,Model,3,,new,1000,,,automatic,,clean,,electric,40000.0
26,2018.0,Toyota,Sienna,,,excellent,26000,6,white,automatic,mini-van,salvage,fwd,gas,30900.0
27,2002.0,ford,f-150,,,good,72672,8,white,automatic,truck,clean,rwd,gas,4750.0
28,2003.0,Jeep,Wrangler,X,1J4FA39S73P333752,excellent,114000,6,,automatic,offroad,clean,4wd,gas,13500.0
29,1987.0,toyota,pickup,,,,187000,,,manual,,clean,,gas,8900.0
30,2004.0,bmw,530i,,,,135000,6,grey,automatic,other,clean,,gas,4000.0
31,2005.0,acura,tl,,19UUA66235A054471,excellent,76942,6,grey,automatic,sedan,clean,fwd,gas,8999.0
32,2010.0,toyota,prius,,,excellent,102000,4,black,automatic,,clean,fwd,hybrid,8300.0
33,2005.0,gmc,sierra,2500hd,,,190765,,,automatic,,clean,,diesel,20000.0
34,2003.0,chevy,s10,,,excellent,186000,6,brown,automatic,pickup,clean,4wd,gas,5900.0
35,2002.0,honda,accord,ex,,good,173000,6,green,automatic,coupe,clean,fwd,gas,3000.0
36,2005.0,toyota,corolla,le,,good,88000,4,,automatic,sedan,clean,fwd,gas,5000.0
37,2005.0,dodge,2500,4x4,,,299000,8,white,automatic,truck,clean,4wd,diesel,15000.0
38,2008.0,toyota,tundra,4wd,5TFBV54138X066717,,139263,8,,automatic,pickup,clean,4wd,gas,19500.0
39,2012.0,honda,civic,ex,19XFB2F83CE372845,excellent,81000,4,grey,automatic,sedan,clean,fwd,gas,10200.0
40,1993.0,toyota,hilux,,,excellent,180000,4,,manual,,clean,,gas,7700.0
41,2020.0,Dodge,Charger,,,like,3700,8,red,automatic,sedan,salvage,rwd,gas,37900.0
42,2004.0,TOYOTA,SOLARA,SE,,,116000,,,automatic,,salvage,,gas,3500.0
43,1999.0,acura,integra,gs,JH4DB7666XS003532,good,74938,4,green,automatic,sedan,clean,fwd,gas,5500.0
44,1997.0,Jeep,Wrangler,,1J4FY29P3VP482938,excellent,169000,4,blue,manual,offroad,clean,4wd,gas,9300.0
45,2003.0,Dodge,Caravan,,,fair,90500,6,white,automatic,mini-van,clean,,gas,1300.0
47,2002.0,nissan,frontier,,1N6DD26S02C302140,,101000,,,automatic,,clean,,gas,5900.0
48,2014.0,Toyota,Prius,V,JTDZN3EU8E3316645,excellent,128000,4,blue,automatic,wagon,clean,fwd,gas,10300.0
49,2013.0,honda,civic,lx,2HGFG3A56DH504721,,119000,,,manual,,clean,,gas,7200.0
50,2008.0,toyota,sienna,le,5TDZK23C38S214248,,141000,,,automatic,,clean,,gas,6700.0
51,2006.0,nissan,sentra,,3N1CB51D26L500102,,138000,,,automatic,,clean,,gas,2900.0
52,2009.0,chevy,silverado,3500,,excellent,113000,,,automatic,,clean,,gas,15800.0
53,2008.0,volkswagen,r32,,WVWKC71K58W105909,,153000,,,automatic,,clean,,gas,12900.0
54,2011.0,Toyota,Avalon,limited,4T1BK3DB9BU422095,,110000,,,automatic,,clean,,gas,9700.0
55,2000.0,toyota,4runner,,JT3HN86R8Y0268044,,235000,,,automatic,,clean,,gas,6900.0
56,1997.0,toyota,4runner,limited,JT3HN87R7V0058416,,268000,,,automatic,,clean,,gas,6700.0
57,2008.0,toyota,tundra,,5TFRV54128X045906,excellent,102062,8,red,automatic,truck,clean,rwd,gas,17900.0
59,1983.0,cadillac,coupe,deville,,fair,95977,8,blue,automatic,coupe,clean,rwd,gas,4500.0
60,2001.0,Ford,F-150,,,excellent,89000,8,brown,automatic,truck,clean,4wd,gas,1200.0
61,2009.0,Ford,F-150,Super,1FTPW14V99FA50902,excellent,155000,8,white,automatic,pickup,clean,4wd,gas,15000.0
62,1996.0,Toyota,Pickup,,,salvage,212403,6,green,automatic,truck,salvage,4wd,gas,5400.0
63,2005.0,honda,civic,lx,,excellent,178689,4,silver,automatic,sedan,clean,fwd,gas,3899.0
64,2002.0,Jeep,Wrangler,X,,fair,186000,6,blue,manual,offroad,clean,4wd,gas,8600.0
65,1991.0,Lexus,LS400,,JT8UF11E3M0056275,excellent,84000,8,white,automatic,sedan,clean,rwd,gas,6800.0
66,2017.0,Honda,Accord,EXL,1HGCR3F87HA024241,excellent,76150,6,white,automatic,sedan,clean,fwd,gas,18350.0
67,2018.0,jeep,wrangler,,,like,10000,6,grey,automatic,,clean,4wd,gas,25500.0
68,2011.0,gmc,yukon,denali,,excellent,142000,8,black,automatic,SUV,clean,4wd,gas,16500.0
69,2010.0,bmw,x3,,,excellent,100576,6,silver,automatic,SUV,clean,4wd,gas,9500.0
70,2006.0,toyota,tacoma,prerunner,5TETU62N76Z282739,good,135000,6,black,automatic,,clean,rwd,gas,16600.0
72,1993.0,Toyota,Tercel,,,good,151792,,blue,manual,coupe,clean,,gas,1200.0
73,2001.0,dodge,ram,1500,,,171000,,,automatic,,clean,,gas,4600.0
74,2002.0,ford,focus,se,1FAFP34P52W350664,excellent,39913,4,red,automatic,,clean,fwd,gas,3700.0
75,2019.0,Nissan,Leaf,SV,,new,3939,other,black,automatic,hatchback,clean,fwd,electric,26488.0
76,1993.0,Honda,Accord,,,good,195849,4,green,automatic,sedan,clean,fwd,gas,2300.0
77,2005.0,Jeep,liberty,,1J8GK58K95W588425,,84000,6,,automatic,,clean,rwd,gas,6300.0
78,2010.0,honda,odyssey,ex-l,,good,155000,,grey,automatic,mini-van,clean,,gas,8999.0
79,2010.0,mazda,3,,,,140000,,,automatic,,clean,,gas,3960.0
80,2002.0,toyota,sienna,,,,194000,,,automatic,,clean,,gas,2900.0
81,2018.0,mercedes-benz,cla,250,,like,9764,4,grey,automatic,sedan,clean,fwd,gas,28500.0
82,1996.0,toyota,camry,le,JT2BF12K2T0162592,good,199984,6,green,automatic,sedan,clean,fwd,gas,1700.0
83,1991.0,toyota,pickup,,JT4VN82NXM5003785,fair,200289,6,white,automatic,pickup,missing,,gas,3200.0
84,2017.0,Toyota,Land,Cruiser,JTMCY7AJ2H4049971,like,70000,8,black,automatic,SUV,clean,4wd,gas,60000.0
85,2013.0,ford,explorer,xlt,,excellent,100515,6,white,automatic,SUV,clean,4wd,gas,12500.0
86,2008.0,chevrolet,express,van,1GCFG15X981110004,,250000,6,,automatic,,clean,,gas,3700.0
87,2001.0,honda,accord,,,good,238000,4,grey,automatic,sedan,clean,fwd,gas,1500.0
88,2004.0,toyota,tundra,4wd,,excellent,82250,,brown,automatic,truck,clean,,gas,16000.0
89,2001.0,bmw,330i,,,good,180000,6,black,manual,sedan,clean,rwd,gas,4900.0
90,1980.0,Jeep,cj7,,,good,88537,6,brown,manual,offroad,clean,4wd,gas,6800.0
91,2005.0,chrylser,pt,cruiser,,good,134000,,red,automatic,convertible,clean,fwd,gas,4880.0
92,1990.0,Chevrolet,Corvette,ZR-1,,,32000,8,red,manual,coupe,clean,rwd,gas,6000.0
93,2005.0,Ford,Escape,Limited,1FMCU94105KB10577,good,205000,6,silver,automatic,SUV,clean,4wd,gas,2899.0
