,year:,make:,model:,trim:,VIN:,condition:,odometer:,cylinders:,color:,transmission:,type:,status:,drive:,fuel:,price:
0,1998.0,jeep,wrangler,,,like,135000,6,,manual,,clean,4wd,gas,13500.0
1,2015.0,Toyota,Prius,V,,good,99000,4,blue,automatic,,clean,fwd,hybrid,10500.0
2,2008.0,mazda,3,,,excellent,190000,4,black,automatic,sedan,clean,fwd,gas,1900.0
3,2015.0,Jeep,renegade,,,like,57000,4,,manual,,salvage,fwd,gas,8000.0
4,2003.0,Ford,Crown,Victoria,,good,83000,8,black,automatic,,clean,rwd,gas,2699.0
5,2018.0,audi,a5,,,excellent,74000,4,grey,automatic,sedan,clean,4wd,gas,35000.0
6,2002.0,Ford,E250,,,fair,115000,8,white,automatic,van,clean,,gas,5000.0
7,1985.0,VW,Vanagon,,,good,170000,,blue,manual,bus,clean,rwd,gas,9800.0
8,2008.0,Mercedes-Benz,E350,,WDBUF56X78B230179,excellent,100645,6,grey,automatic,sedan,clean,fwd,gas,7300.0
9,2003.0,Lexus,IS,300,,excellent,179772,6,white,automatic,sedan,clean,rwd,gas,7800.0
10,2006.0,chevy,express,2500,,,195000,,,automatic,,clean,,gas,5500.0
11,2004.0,nissan,titan,se,,,112617,8,white,automatic,pickup,clean,4wd,gas,6800.0
12,2006.0,Honda,Accord,LX,,good,192000,4,silver,automatic,coupe,clean,,gas,4200.0
13,2007.0,nissan,xterra,,5N1AN08U07C509345,good,110500,6,red,automatic,SUV,clean,rwd,gas,5500.0
14,2015.0,lexus,is,250,JTHBF1D25F5054459,excellent,95000,6,grey,automatic,sedan,clean,rwd,gas,19500.0
15,2013.0,lexus,es,300h,,good,118000,4,black,automatic,sedan,clean,fwd,hybrid,12000.0
16,1996.0,ford,explorer,,,fair,178000,6,white,automatic,SUV,clean,4wd,gas,2750.0
17,2012.0,honda,civic,,2HGFB2F56CH569391,excellent,164155,4,grey,automatic,sedan,clean,,gas,7000.0
18,1988.0,chevrolet,c20,,,,210000,,,automatic,,clean,,gas,1500.0
19,2001.0,honda,civic,lx,,good,307000,4,brown,automatic,sedan,clean,fwd,gas,2800.0
20,2001.0,Mazda,Miata,,,excellent,31500,4,white,manual,convertible,clean,rwd,gas,9844.0
21,2002.0,Jaguar,Type,S,,good,165000,8,blue,automatic,coupe,clean,rwd,gas,2850.0
22,2012.0,Scion,IQ,,,excellent,119000,4,silver,automatic,hatchback,clean,,gas,4800.0
23,2018.0,chevy,express,3500,,excellent,70000,8,white,automatic,van,clean,,gas,16900.0
24,2007.0,toyota,prius,hybrid,,good,148000,4,red,automatic,,clean,fwd,gas,4200.0
25,2007.0,acura,tl,,,excellent,151720,6,silver,automatic,sedan,clean,fwd,gas,6600.0
26,2010.0,ford,ranger,super,,good,176431,4,,manual,,clean,,gas,7500.0
27,1997.0,jaguar,xk8,coupe,,excellent,68000,6,blue,automatic,coupe,clean,rwd,gas,6500.0
28,2010.0,mazda,3,,,,215000,4,,automatic,,clean,,gas,3500.0
29,2003.0,infinity,g35,,JNKCV51E43M313845,like,149811,6,black,automatic,sedan,clean,rwd,gas,5300.0
30,1999.0,volvo,v70,wagon,,,187000,,,automatic,,salvage,,gas,1900.0
31,1997.0,ford,explorer,,1FMDU32XXVZA11216,like,115214,6,red,automatic,SUV,clean,rwd,gas,4500.0
32,2008.0,Honda,Accord,,,,134000,,,automatic,,clean,,gas,5900.0
33,2000.0,nissan,frontier,,,,154000,,,automatic,,clean,,gas,1850.0
34,2001.0,Lexus,RX,300,,excellent,167707,6,silver,automatic,SUV,clean,4wd,gas,4299.0
35,2001.0,chevrolet,suburban,2500,,,132000,,,automatic,,clean,rwd,gas,7400.0
36,2016.0,honda,civic,ex,2HGFC1F32GH631302,like,44490,4,black,automatic,sedan,clean,fwd,gas,14600.0
37,2017.0,Hyundai,Elantra,,5NPD74LF5HH202352,excellent,34726,4,black,automatic,sedan,clean,,gas,11500.0
38,2013.0,volkswagen,jetta,,,excellent,48541,4,grey,automatic,,clean,,gas,7500.0
39,2003.0,ford,f150,,,good,279000,8,black,automatic,pickup,clean,rwd,gas,3500.0
40,2000.0,dodge,durango,4x4,,good,178000,8,black,automatic,SUV,clean,4wd,gas,2500.0
41,1991.0,chevrolet,g20,,,good,212000,8,white,automatic,van,clean,rwd,gas,3800.0
42,2012.0,hyundai,elantra,gls,,excellent,61000,4,silver,automatic,sedan,salvage,fwd,gas,5999.0
43,2012.0,nissan,altima,2.5,,excellent,152000,4,,automatic,,clean,,gas,4500.0
44,2012.0,honda,accord,,,excellent,71000,4,,automatic,,salvage,,gas,6650.0
45,2015.0,MINI,Cooper,Hardtop,,excellent,88000,3,grey,automatic,,clean,fwd,gas,9500.0
46,2003.0,Honda,Civic,EX,,,112000,4,silver,automatic,,clean,fwd,gas,4200.0
47,2014.0,chrysler,200,,,,103000,,,automatic,,clean,,gas,800.0
48,2016.0,nissan,versa,,3N1CN7APXGL906496,good,40844,4,,automatic,sedan,clean,,gas,8700.0
49,2007.0,ford,econoline,,,good,140000,8,white,automatic,van,clean,rwd,gas,7500.0
50,2015.0,chevy,tahoe,,,excellent,84000,8,black,automatic,SUV,clean,rwd,gas,31000.0
51,2002.0,volkswagen,passat,,,,92500,6,silver,manual,wagon,clean,fwd,gas,2800.0
52,2012.0,Toyota,camry,,,good,178900,4,grey,automatic,,clean,,gas,6500.0
53,2009.0,nissan,altima,,,excellent,140000,,blue,automatic,,clean,,gas,3200.0
54,2009.0,honda,fit,sport,,excellent,124000,4,blue,automatic,hatchback,clean,,gas,5300.0
55,2009.0,toyota,prius,,JTDKB20U997843393,good,212500,4,silver,automatic,hatchback,clean,fwd,hybrid,2950.0
56,2007.0,chevrolet,colorado,,,excellent,120000,5,silver,automatic,,clean,,gas,5150.0
57,2010.0,chevrolet,aveo,,,excellent,110000,4,red,automatic,hatchback,clean,,gas,3800.0
58,2017.0,Nissan,Juke,Nismo,JN8DF5MV7HT450021,excellent,20000,4,white,automatic,coupe,clean,4wd,gas,19995.0
59,2000.0,toyota,corolla,,,fair,263250,4,silver,automatic,sedan,clean,fwd,gas,550.0
60,2010.0,volkswagen,cc,,,excellent,112475,4,black,automatic,sedan,clean,fwd,gas,7000.0
61,2015.0,chevy,cruze,,,,114000,,,automatic,,clean,,gas,6400.0
62,2003.0,Infiniti,G35,,,good,174000,6,,manual,,clean,rwd,gas,6200.0
63,2004.0,toyota,tundra,,,excellent,1831,,silver,automatic,,clean,,gas,2400.0
64,2018.0,toyota,yaris,ia,,,30000,,,automatic,,clean,,gas,12600.0
65,2001.0,volkswagen,jetta,,,good,173000,4,blue,automatic,sedan,clean,fwd,gas,1500.0
66,2003.0,MB,C230,,WDBRF61J13A493720,good,129638,6,silver,automatic,sedan,clean,rwd,gas,1250.0
67,2018.0,Mitsubishi,Outlander,Sport,,excellent,47000,4,red,automatic,SUV,clean,fwd,gas,12899.0
68,2001.0,honda,crv,,,,110378,,,automatic,,clean,,gas,2000.0
69,2010.0,nissan,cube,,,excellent,118000,4,blue,automatic,SUV,clean,fwd,gas,3300.0
70,2008.0,toyota,prius,hybrid,,excellent,143,4,green,automatic,sedan,clean,fwd,hybrid,3850.0
71,2012.0,lexus,rx350,,,excellent,50000,,,automatic,,clean,,gas,18000.0
72,2005.0,Toyota,4Runner,,,,200000,,,automatic,,clean,,gas,9000.0
73,2010.0,bmw,335d,,WBAPN7C50AA778288,excellent,118150,,,automatic,,lien,rwd,diesel,9600.0
74,2003.0,toyota,tundra,,,good,220000,6,white,manual,truck,clean,,gas,4700.0
75,2009.0,kia,sportage,,,excellent,158732,,,manual,,clean,,gas,3700.0
76,1969.0,ford,econoline,van,,good,57492,8,white,manual,van,clean,,gas,5500.0
77,2001.0,Ford,F150,,,,114000,,,automatic,,clean,,gas,4900.0
78,2000.0,toyota,tacoma,,,,168000,4,,automatic,,clean,,gas,5675.0
79,2002.0,chevy,impala,,,excellent,130000,,,automatic,,clean,,gas,2700.0
80,2003.0,mini,cooper,,,excellent,118653,,,automatic,,clean,,gas,3500.0
81,2010.0,toyota,corolla,,,,130000,4,,automatic,,clean,,gas,4900.0
82,2008.0,toyota,rav4,4wd,,excellent,134000,4,,automatic,,clean,,gas,5900.0
83,2006.0,Scion,XA,,,excellent,140500,4,grey,automatic,hatchback,clean,fwd,gas,3500.0
84,2014.0,Ford,Fusion,SE,,,109000,,,automatic,,clean,,hybrid,7900.0
85,2008.0,honda,pilot,,,fair,163000,6,blue,automatic,SUV,clean,4wd,gas,3300.0
86,2013.0,Land,Rover,Range,,good,67900,4,black,automatic,SUV,clean,4wd,gas,17000.0
87,2006.0,buick,rendezvous,,,excellent,143000,6,silver,automatic,SUV,clean,fwd,gas,3500.0
88,2017.0,FORD,F-150,,,excellent,67500,3,black,automatic,truck,clean,4wd,gas,28500.0
89,2003.0,Audi,A4,3.0,,,145000,6,,automatic,,clean,fwd,gas,2450.0
90,2010.0,nissan,rogue,s,,,128000,4,,automatic,,clean,fwd,gas,3850.0
91,1988.0,nissan,hardbody,pickup,,fair,187000,6,red,automatic,pickup,clean,4wd,gas,2850.0
92,2017.0,toyota,corolla,,5YFBURHE9HP697719,excellent,119500,4,white,automatic,,clean,,gas,9950.0
93,2017.0,Chevy,Silverado,1500,,good,29600,8,white,automatic,truck,clean,rwd,gas,32900.0
94,2011.0,Toyota,Prius,Hybrid,,excellent,175000,4,grey,automatic,sedan,clean,,hybrid,5950.0
95,2019.0,Infiniti,QX80,,,like,8458,8,grey,automatic,SUV,clean,rwd,gas,47500.0
96,2007.0,Mercedes,Benz,CLK,,excellent,129000,8,black,automatic,convertible,clean,rwd,gas,7500.0
97,2008.0,honda,fit,,,good,90000,4,grey,automatic,hatchback,clean,fwd,gas,5700.0
98,2008.0,Lexus,RX,400H,,excellent,190000,6,black,automatic,SUV,clean,4wd,gas,6900.0
99,2004.0,Dodge,Ram,long,,fair,180000,,white,other,truck,clean,,gas,3000.0
100,1999.0,mazda,b2500,,,,205000,,,manual,,clean,,gas,3500.0
101,2015.0,mercedes-benz,sprinter,2500,,like,26108,6,silver,automatic,van,clean,4wd,diesel,72500.0
102,2013.0,Mini,Cooper,,,excellent,67500,4,blue,automatic,hatchback,clean,fwd,gas,9500.0
103,2008.0,FORD,EXPLORER,,1FMEU64E18UA61814,excellent,134730,6,blue,automatic,SUV,clean,rwd,gas,6000.0
104,2002.0,buick,lesabre,,,,85000,6,blue,automatic,sedan,clean,,gas,4200.0
105,2002.0,chrysler,sebring,,,good,151000,,brown,manual,sedan,clean,,gas,2500.0
106,2009.0,V.W.,Jetta,,,excellent,76400,5,black,automatic,,salvage,fwd,gas,3250.0
107,2007.0,acura,tl,3.2,,like,112500,6,grey,automatic,sedan,clean,,gas,7900.0
108,2002.0,lexus,rx300,,,,150000,4,black,automatic,SUV,clean,fwd,gas,1795.0
109,2001.0,toyota,camry,,,excellent,215000,6,,automatic,,clean,,gas,2700.0
110,2019.0,Mercedes,Benz,S65,,like,1574,12,blue,automatic,coupe,clean,rwd,gas,219900.0
111,2003.0,saab,9-5,,,fair,156000,6,,automatic,sedan,clean,fwd,gas,1500.0
112,2017.0,toyota,rav4,hybrid,,excellent,20,4,white,automatic,SUV,salvage,fwd,gas,16000.0
113,2009.0,LXUS,IS,250,,excellent,136000,6,grey,automatic,sedan,salvage,rwd,gas,5950.0
114,2008.0,toyota,scion,xb,,excellent,120000,4,white,manual,wagon,clean,,gas,4500.0
115,2013.0,ford,focus,se,,excellent,100000,4,grey,automatic,sedan,clean,,gas,4900.0
117,2008.0,vw,rabbit,,,excellent,119878,5,grey,automatic,hatchback,clean,fwd,gas,4400.0
118,2014.0,nissan,sentra,sv,,like,60000,4,white,automatic,sedan,clean,,gas,6850.0
119,2008.0,Chevy,Impala,,,excellent,1,,,automatic,,clean,,gas,1.0
120,1997.0,toyota,corolla,,,good,92000,4,,automatic,sedan,clean,fwd,gas,2500.0
121,2019.0,audi,q7,prestige,,excellent,35525,6,black,automatic,SUV,clean,4wd,gas,48500.0
122,2013.0,bmw,m5,,WBSFV9C52DC773444,excellent,45000,8,black,other,,clean,rwd,gas,37500.0
123,2016.0,ford,escape,se,,excellent,74722,4,silver,automatic,SUV,clean,,gas,
124,2019.0,audi,sq5,,,like,7300,6,black,automatic,SUV,clean,4wd,gas,53500.0
125,2004.0,toyota,tacoma,,,,150678,,,automatic,,salvage,,gas,5900.0
126,2017.0,toyota,camry,se,,,35000,,,automatic,,salvage,,gas,12500.0
127,2020.0,Land,Rover,Range,,like,1900,8,black,automatic,SUV,clean,4wd,gas,123500.0
128,2008.0,bmw,x3,,WBXPC93498WJ10307,excellent,108256,6,green,automatic,SUV,clean,4wd,gas,6500.0
129,2017.0,porsche,718,boxster,,like,35104,4,orange,automatic,convertible,clean,rwd,gas,49900.0
130,2002.0,Ford,F350,,,good,250000,8,white,automatic,truck,clean,rwd,diesel,11950.0
131,2014.0,ford,fiesta,titanium,,salvage,55300,4,grey,automatic,hatchback,salvage,fwd,gas,8000.0
132,1978.0,Chevy,C20,,,excellent,171000,8,blue,automatic,truck,clean,rwd,gas,1.0
133,2017.0,porsche,911,carrera,,like,9800,6,white,automatic,,clean,,gas,116850.0
134,2019.0,toyota,yaris,,,like,24300,4,,automatic,sedan,clean,fwd,gas,15000.0
135,2004.0,toyota,tacoma,double,,good,229000,6,,automatic,truck,clean,4wd,gas,12250.0
136,2016.0,toyota,camry,se,,like,88000,4,grey,automatic,sedan,clean,fwd,gas,11900.0
137,2012.0,cadillac,srx,premium,3GYFNGE36CS654631,like,92000,4,silver,automatic,SUV,clean,fwd,gas,13000.0
138,2016.0,kia,rio,,,excellent,68000,4,silver,automatic,hatchback,clean,,gas,6450.0
139,2016.0,honda,accord,,,excellent,88000,4,white,automatic,,salvage,,gas,12250.0
140,2020.0,mazda,cx-5,grand,JM3KFBDM7L0743900,excellent,7950,4,white,automatic,SUV,clean,4wd,gas,25495.0
141,2013.0,toyota,corolla,s,5YFBU4EE1DP074550,excellent,129000,4,red,automatic,sedan,clean,fwd,gas,9499.0
142,1998.0,Toyota,Camry,,,,150128,,,automatic,,clean,,gas,2000.0
143,2007.0,lexus,rx,350,,excellent,156000,6,,automatic,,clean,,gas,7900.0
