,year:,make:,model:,trim:,VIN:,condition:,odometer:,cylinders:,color:,transmission:,type:,status:,drive:,fuel:,price:
0,2007.0,Volkswagen,passat,2.0t,,excellent,120600,4,blue,automatic,sedan,clean,,gas,3500.0
1,2017.0,Lexus,ES,300h,,,20000,,silver,automatic,sedan,clean,,hybrid,24900.0
2,1997.0,chevrolet,silverado,2500hd,,good,155000,8,green,automatic,pickup,clean,rwd,diesel,10000.0
3,2017.0,maserati,ghibli,,ZAM57RTL1H1198892,excellent,8800,6,white,automatic,sedan,clean,4wd,gas,40500.0
4,2003.0,Honda,accord,,,,149000,,,automatic,,clean,,gas,2500.0
5,1984.0,Toyota,pickup,,,,367337,,,manual,,clean,,gas,2000.0
6,2009.0,cadillac,escalade,,,,112500,,,automatic,,clean,,hybrid,14500.0
7,2011.0,Subaru,Outback,,,,112000,6,,automatic,,clean,,gas,8500.0
8,1998.0,Honda,civic,,,fair,199900,4,silver,automatic,coupe,clean,fwd,gas,3000.0
9,2000.0,chevrolet,tahoe,z71,,excellent,65000,8,blue,automatic,SUV,clean,4wd,gas,6500.0
10,2004.0,subaru,forester,,,fair,167000,4,silver,automatic,wagon,clean,fwd,gas,2500.0
11,1996.0,Jeep,grand,cherokee,,good,202000,8,black,automatic,offroad,clean,4wd,gas,7500.0
12,2006.0,Toyota,corolla,,,good,209000,,,automatic,,clean,,gas,2000.0
13,2012.0,chevrolet,equinox,,,excellent,85000,4,white,automatic,SUV,clean,fwd,gas,11500.0
14,2002.0,Ford,f-150,,,,115000,,,automatic,,clean,,gas,7500.0
15,2005.0,Toyota,sienna,le,,excellent,245355,6,grey,automatic,mini-van,clean,fwd,gas,3000.0
16,1968.0,Dodge,Polara,,,good,20516,8,red,automatic,coupe,clean,rwd,gas,7000.0
17,2006.0,chrysler,300,touring,,good,189122,,,automatic,,clean,,gas,4500.0
18,2002.0,Toyota,tacoma,double,5TEHN72N72Z006967,excellent,195000,6,black,automatic,,clean,4wd,gas,13300.0
19,2006.0,chrysler,300,touring,,good,189122,,,automatic,,clean,,gas,4500.0
20,2008.0,Lexus,rx400h,,JTJGW31U282006444,,100000,,,automatic,SUV,clean,,hybrid,10200.0
22,2016.0,Toyota,corolla,special,2T1BURHE5GC508479,,36000,,,automatic,,clean,,gas,13200.0
23,2007.0,Dodge,dakota,,,,250000,,,automatic,,clean,rwd,other,3300.0
24,2008.0,chevrolet,impala,,,excellent,171636,,blue,automatic,sedan,missing,,gas,2500.0
25,2007.0,Toyota,camry,,,,187000,,,automatic,,clean,,hybrid,3900.0
26,2005.0,Toyota,camry,le,,good,210000,4,blue,automatic,sedan,clean,fwd,gas,3500.0
27,2005.0,Toyota,tacoma,accesscab,5TETX22N25Z086934,,160000,,white,manual,truck,clean,rwd,gas,10200.0
28,1997.0,Jeep,Wrangler,,1J4FY29P3VP482938,excellent,164000,4,blue,manual,SUV,clean,4wd,gas,10800.0
29,2000.0,Ford,ranger,,,good,131990,4,green,automatic,truck,clean,,gas,2000.0
30,2018.0,subaru,crosstrek,,JF2GTAAC3JG225608,excellent,29818,4,white,manual,SUV,clean,4wd,gas,17999.0
31,2011.0,chevrolet,tahoe,lt,,,150000,,,automatic,,clean,,gas,14000.0
32,2006.0,Honda,odyssey,,5FNRL386X6B419962,,167000,6,,automatic,mini-van,clean,,gas,4750.0
33,2008.0,dodge,charger,,,new,117000,,red,automatic,,clean,,gas,6000.0
34,2002.0,hyundai,accent,,,fair,85000,4,white,automatic,hatchback,clean,,gas,900.0
35,2013.0,Honda,odyssey,,5FNRL5H47DB008705,good,122222,6,grey,automatic,SUV,clean,fwd,gas,11500.0
36,2011.0,Honda,odyssey,,5FNRL5H61CB100442,,87000,,,automatic,,clean,,gas,11500.0
37,2013.0,Toyota,prius,,JTDKN3DU2D0345979,excellent,104000,,silver,automatic,hatchback,clean,,gas,9200.0
38,1989.0,Ford,f250,lariat,,,107000,,,automatic,,clean,,gas,250.0
39,2001.0,Honda,accord,,,fair,275000,4,,automatic,,clean,,gas,1600.0
40,2003.0,Toyota,4runner,sr5,JTEZU14RX30005538,excellent,191000,6,silver,automatic,SUV,clean,,gas,6100.0
41,2016.0,dodge,ram,2500,,like,31211,6,,automatic,,clean,4wd,diesel,57000.0
42,2018.0,Ford,transit,connect,,excellent,46213,4,white,automatic,van,clean,fwd,gas,17500.0
43,2017.0,Honda,accord,,,excellent,39000,,black,automatic,,clean,,gas,18500.0
44,1999.0,Toyota,4runner,,,,260000,6,white,automatic,,clean,4wd,gas,6000.0
45,2003.0,Ford,escape,xlt,1FMCU93143KC33314,fair,112000,6,silver,automatic,SUV,clean,4wd,gas,2500.0
46,2012.0,Toyota,camry,,,good,83000,4,white,automatic,sedan,salvage,fwd,gas,7900.0
47,2007.0,Lexus,ES350,,,,115,,,automatic,,clean,,gas,5700.0
48,1981.0,Mercedes,380,SL,,excellent,127000,,blue,manual,convertible,clean,,gas,11000.0
