,year:,make:,model:,trim:,VIN:,condition:,odometer:,cylinders:,color:,transmission:,type:,status:,drive:,fuel:,price:
0,2004.0,ford,ranger,,,,87000,,,automatic,,clean,,gas,999.0
1,2017.0,Ford,Explorer,,,excellent,49500,6,red,automatic,SUV,salvage,fwd,gas,17900.0
2,2014.0,Honda,CR-Z,2014,,excellent,60000,4,,automatic,,clean,fwd,gas,9500.0
3,2012.0,nissan,altima,2.5s,,good,103000,4,,automatic,,clean,,gas,6400.0
4,2002.0,dodge,ram,2500,,,102000,,,manual,,clean,,diesel,14500.0
7,2008.0,acura,tl,type,,,190000,,,automatic,,clean,,gas,4500.0
8,2002.0,Bmw,x5,,,like,138000,,,automatic,,salvage,,gas,4500.0
9,2014.0,mitsubishi,lancer,,,,87000,,,automatic,,clean,,gas,6900.0
10,2002.0,chevy,silverado,,,fair,238000,8,white,automatic,pickup,clean,rwd,gas,3800.0
11,2010.0,Toyota,Venza,,,,150000,,,automatic,,clean,,gas,1400.0
12,2009.0,bmw,528i,,,good,201000,other,black,automatic,other,clean,4wd,gas,5500.0
13,2007.0,volvo,xc90,,,,152000,,,automatic,,clean,,gas,5500.0
14,2006.0,Chevy,Silverado,,,good,141844,8,white,automatic,pickup,clean,rwd,gas,9000.0
15,2005.0,lexus,rx,330,,excellent,140000,,,automatic,,clean,,gas,5999.0
16,2011.0,bmw,328i,,,excellent,153500,6,grey,automatic,,clean,,gas,8600.0
17,2015.0,Chevy,Silverado,,,,99100,,grey,automatic,pickup,clean,4wd,gas,37000.0
18,2007.0,Chevrolet,Trailblazer,,,good,170900,6,white,automatic,SUV,salvage,fwd,gas,700.0
19,2017.0,kia,optima,lx,,excellent,48074,4,black,automatic,sedan,rebuilt,fwd,gas,11000.0
20,1996.0,honda,accord,lx,,good,162625,4,white,automatic,,clean,,gas,1500.0
21,2008.0,cadillac,escalade,platinum,,excellent,146100,8,black,automatic,sedan,clean,4wd,gas,15000.0
22,2019.0,HONDA,CIVIC,EX,,like,16000,4,black,automatic,sedan,salvage,fwd,gas,14000.0
23,2015.0,hyundai,sonata,,,like,61850,4,blue,automatic,coupe,clean,fwd,gas,14500.0
24,1994.0,nissan,d21,hardbody,,good,202525,4,black,manual,pickup,clean,4wd,gas,3250.0
25,2015.0,hyundai,sonata,,,excellent,61100,4,white,automatic,coupe,clean,fwd,gas,14500.0
26,2007.0,chevy,tahoe,ltz,,excellent,125263,8,,automatic,SUV,clean,rwd,gas,10500.0
27,2016.0,mercedes,benz,glc300,,like,20100,4,grey,automatic,SUV,clean,fwd,gas,32500.0
28,1984.0,toyota,pickup,,,,234499,,,manual,,clean,,gas,2000.0
29,2004.0,toyota,prius,,,fair,290000,4,green,automatic,,clean,,gas,2500.0
30,2007.0,toyota,tundra,,,,149000,8,,automatic,,salvage,4wd,diesel,13500.0
31,1965.0,ford,f250,,,excellent,85000,8,custom,automatic,truck,clean,rwd,gas,7500.0
32,2017.0,jeep,renegade,latitude,,good,72000,4,silver,manual,SUV,clean,fwd,gas,9500.0
33,1965.0,Chevy,C10,,,fair,99999,6,custom,manual,truck,clean,rwd,gas,10500.0
34,1970.0,GMC,2500,,,fair,99999,8,green,manual,truck,clean,4wd,gas,6500.0
35,2006.0,Mercedes,Benz,ml350,,excellent,150253,6,silver,automatic,SUV,clean,rwd,gas,3900.0
36,2004.0,gmc,sierra,1500,,,160000,,,automatic,,clean,,gas,10500.0
37,2009.0,Nissan,Sentra,,,good,158000,4,black,automatic,,clean,fwd,gas,2900.0
38,1984.0,chevy,silverado,,,good,200000,8,yellow,automatic,truck,clean,rwd,gas,6100.0
39,2012.0,mercedes,benz,e350,,excellent,133250,6,black,automatic,sedan,clean,rwd,gas,13500.0
40,2003.0,Dodge,Dakota,Quad,,good,150000,8,,automatic,pickup,clean,rwd,gas,4250.0
41,2008.0,chevy,silverado,1500,,fair,153000,8,grey,automatic,truck,clean,4wd,gas,12000.0
42,2007.0,HONDA,PILOT,,,excellent,90000,6,black,automatic,,clean,,gas,1.0
43,1996.0,Jeep,Cherokee,,,,202000,6,,automatic,,clean,4wd,gas,8700.0
44,2013.0,Ford,Escape,SE,,excellent,160000,4,white,automatic,hatchback,clean,4wd,gas,4550.0
45,2005.0,gmc,sierra,2500hd,,,250000,,,automatic,,clean,,gas,1500.0
46,2016.0,gmc,sierra,,,like,85000,8,,automatic,,clean,,diesel,48000.0
47,2009.0,ACURA,TL,W/,,good,88709,6,brown,automatic,sedan,clean,fwd,gas,8000.0
48,2005.0,chevy,aveo,,,good,203000,,blue,manual,,clean,,gas,2000.0
49,1996.0,ford,Mustang,GT,,good,160000,8,blue,manual,coupe,salvage,rwd,gas,2200.0
51,2012.0,subaru,wrx,,,like,86000,4,white,manual,,salvage,4wd,gas,12000.0
52,1998.0,toyota,camry,,,good,222749,4,red,automatic,sedan,clean,rwd,gas,2200.0
53,1976.0,Chevy,c20,,,,58000,,,automatic,,clean,,gas,13000.0
54,2011.0,Ford,f-250,,,,200000,,,automatic,,clean,,diesel,20000.0
55,2003.0,Saturn,ion,,,,78000,4,,automatic,,clean,,gas,3500.0
56,2011.0,BMW,335i,,,,115000,,,automatic,,clean,,gas,6500.0
57,2005.0,toyota,corolla,,,,202000,4,,automatic,,clean,rwd,gas,3200.0
58,2013.0,jeep,wrangler,unlimited,,excellent,110000,6,grey,automatic,offroad,clean,4wd,gas,32999.0
59,2003.0,Jaguar,S-Type,,,excellent,98057,8,silver,automatic,sedan,clean,rwd,gas,5500.0
60,1971.0,volkswagen,Meyers,Manx,,good,10000,4,purple,manual,other,clean,,gas,6000.0
61,2010.0,Toyota,Prius,Hybrid,,excellent,136000,4,black,automatic,hatchback,clean,fwd,hybrid,8999.0
62,2005.0,nissan,altima,,,excellent,146000,4,silver,automatic,other,clean,fwd,gas,4499.0
63,2010.0,Toyota,Camry,,,excellent,95000,4,black,automatic,,clean,,gas,6800.0
64,2014.0,ford,f150,super,,like,49500,8,silver,automatic,truck,clean,4wd,gas,26500.0
65,2015.0,Volvo,S60,T5,,good,111000,5,custom,automatic,sedan,clean,fwd,gas,8700.0
66,2020.0,dodge,ram,2500,,like,11000,8,custom,automatic,truck,clean,4wd,diesel,123456.0
67,1998.0,Ford,E-350,,,good,57603,,white,automatic,other,clean,,gas,15000.0
68,2012.0,subaru,outback,,,,68654,,,automatic,,salvage,,gas,9600.0
69,2012.0,Toyota,Prius,Hybrid,,excellent,143000,4,white,automatic,hatchback,clean,fwd,hybrid,8999.0
70,2015.0,lexus,is250,,,excellent,76000,4,silver,automatic,sedan,clean,rwd,gas,19000.0
