,year:,make:,model:,trim:,VIN:,condition:,odometer:,cylinders:,color:,transmission:,type:,status:,drive:,fuel:,price:
0,2010.0,Toyota,Tacoma,SR5,5TEUX4EN4AZ739348,excellent,195000,4,,manual,pickup,clean,4wd,gas,12500.0
1,1996.0,dodge,ram,,,,151200,8,black,automatic,,clean,,gas,10000.0
2,2019.0,jeep,cherokee,limited,,excellent,13500,6,red,automatic,SUV,clean,fwd,gas,26999.0
3,2010.0,bmw,535i,gran,,good,87000,6,grey,automatic,sedan,clean,rwd,gas,8888.0
4,2014.0,chevrolet,camaro,lt,,excellent,59500,6,black,automatic,convertible,clean,rwd,gas,15000.0
5,2006.0,Subaru,Wrx,Wagon,,excellent,116000,4,silver,manual,,clean,4wd,gas,7800.0
6,2011.0,kia,sportage,ex,,good,90850,,red,automatic,SUV,clean,4wd,gas,6500.0
7,2011.0,ford,mustang,,,,125300,,,automatic,,clean,,gas,6900.0
8,2012.0,toyota,camry,,4T4BF1FK0CR159668,excellent,95000,4,,automatic,,clean,rwd,gas,10900.0
9,2013.0,Hyundai,Elantra,,,,118000,,,automatic,,clean,,gas,6800.0
10,2011.0,honda,accord,,,good,115000,4,grey,automatic,coupe,clean,fwd,gas,5500.0
11,1999.0,toyota,rav4,,,excellent,304593,4,grey,automatic,SUV,clean,fwd,gas,2800.0
12,1995.0,chevrolet,caprice,classic,,good,81710,,silver,automatic,,rebuilt,fwd,gas,11500.0
13,2016.0,honda,civic,,,salvage,32556,4,grey,automatic,sedan,salvage,fwd,gas,9500.0
14,1981.0,Van,Pelt,,,,45000,8,,automatic,,clean,,diesel,10000.0
15,2013.0,toyota,prius,c,,good,167000,4,silver,automatic,hatchback,clean,fwd,gas,4300.0
16,2009.0,honda,odyssey,EXL,,excellent,125000,6,grey,automatic,van,clean,fwd,gas,8850.0
17,2014.0,mercedes,benz,e350,,excellent,70500,6,white,automatic,,clean,,gas,16500.0
18,2001.0,dodge,ram,3500,,good,247000,8,silver,automatic,van,clean,rwd,gas,7500.0
19,1998.0,toyota,corolla,,,fair,152000,4,green,automatic,,clean,fwd,gas,1500.0
20,2012.0,Nissan,Versa,,,,110000,,,automatic,,clean,,gas,3900.0
21,2010.0,honda,civic,,,excellent,105000,4,grey,automatic,sedan,clean,fwd,gas,7200.0
22,2001.0,bmw,330,,,good,166242,6,blue,manual,sedan,clean,rwd,gas,4200.0
23,1996.0,buick,century,,,good,110138,6,blue,automatic,sedan,clean,fwd,gas,2000.0
24,2003.0,ford,escape,,,good,108850,6,grey,manual,SUV,clean,4wd,gas,2500.0
25,2008.0,bmw,x3,3.0si,WBXPC93458WJ16296,excellent,93000,6,,automatic,SUV,clean,4wd,gas,8700.0
26,2007.0,toyota,prius,,,,149000,,,automatic,,clean,,hybrid,3700.0
27,1970.0,Chevrolet,C20,,,,99000,,,automatic,truck,clean,,gas,11000.0
28,2016.0,Chrysler,300C,,,good,105000,6,grey,automatic,sedan,clean,rwd,gas,9950.0
29,2016.0,acura,mdx,,,excellent,90300,,white,automatic,SUV,clean,,gas,20999.0
30,2007.0,chrysler,sebring,,,good,207000,6,white,automatic,sedan,clean,,gas,2300.0
31,2016.0,toyota,prius,c,,excellent,57500,,,automatic,,clean,,gas,12500.0
32,1991.0,bmw,3,series,,good,89800,6,black,manual,coupe,clean,fwd,gas,6000.0
33,1977.0,chevrolet,camaro,,,,80000,,,automatic,,clean,,gas,10500.0
34,2001.0,honda,civic,ex,,fair,160000,4,blue,automatic,coupe,clean,fwd,gas,2000.0
35,2011.0,Mazda,Mazda3,S,,good,135000,4,white,automatic,,clean,,gas,4900.0
36,2010.0,Mini,Cooper,S,WMWMF7C59ATX41597,excellent,61100,4,silver,manual,coupe,clean,fwd,gas,6500.0
37,2017.0,Tesla,Model,S,,excellent,28615,,white,automatic,sedan,clean,,electric,45000.0
38,2008.0,GMC,Yukon,Denali,,good,202000,8,blue,automatic,SUV,clean,4wd,gas,8900.0
39,2006.0,toyota,prius,four,,excellent,80000,4,blue,automatic,hatchback,clean,fwd,hybrid,6800.0
40,2008.0,chevy,avalanche,,,,94000,,,automatic,,clean,,gas,11000.0
41,2008.0,audi,a6,s-line,,excellent,119700,6,grey,automatic,sedan,clean,4wd,gas,6350.0
42,2003.0,Honda,Odyssey,,,good,210984,6,green,automatic,mini-van,clean,fwd,gas,2600.0
43,2002.0,Suzuki,XL,7,,excellent,92420,6,white,automatic,SUV,clean,4wd,gas,4200.0
44,2010.0,ford,focus,se,,like,104000,,grey,automatic,,clean,,gas,4900.0
45,1999.0,Chevrolet,Silverado,1500,,good,146221,,,automatic,,clean,,gas,3900.0
46,2020.0,honda,accord,lx,1HGCV1F16LA004557,like,152000,4,white,automatic,coupe,clean,fwd,gas,22500.0
47,2012.0,honda,civic,,,good,211000,4,,automatic,,clean,fwd,gas,3499.0
48,2016.0,toyota,prius,two,,excellent,66690,4,white,automatic,hatchback,clean,fwd,hybrid,15000.0
49,1998.0,Toyota,4Runner,,JT3HN87R1W0167987,,180757,,silver,automatic,,clean,,gas,7900.0
50,2005.0,toyota,corolla,,1NXBR32E55Z463997,excellent,77500,4,black,automatic,sedan,clean,fwd,gas,5400.0
51,2004.0,honda,accord,,,good,175000,4,custom,automatic,other,clean,rwd,gas,3900.0
52,2013.0,ford,transit,connect,,good,76111,4,white,automatic,van,clean,fwd,gas,11000.0
53,2014.0,Toyota,Prius,,,,49100,,,automatic,,clean,,hybrid,13000.0
54,2007.0,mazda,mazda3,,,excellent,139000,4,grey,automatic,sedan,clean,fwd,gas,4750.0
55,2009.0,nissan,frontier,se,,excellent,117368,6,white,automatic,truck,clean,fwd,gas,10500.0
56,1994.0,gmc,sierra,1500,,fair,231000,8,brown,manual,pickup,clean,4wd,gas,1450.0
57,2005.0,jeep,wrangler,unlimited,,good,123000,6,white,manual,,clean,4wd,gas,16000.0
58,1993.0,chevrolet,silverado,,,,183000,,,automatic,,clean,,gas,8500.0
60,2008.0,toyota,matrix,xr,,excellent,305000,4,white,automatic,hatchback,clean,fwd,gas,3900.0
61,2007.0,chevy,malibu,,,good,85000,6,,automatic,,clean,fwd,gas,2100.0
62,1966.0,ford,f100,,,good,63988,6,black,manual,truck,clean,rwd,gas,4800.0
63,2013.0,Tesla,Model,S,,excellent,129000,,brown,automatic,,clean,,electric,22999.0
64,2001.0,chevy,tahoe,,,good,165000,8,black,automatic,,clean,rwd,gas,4700.0
65,2012.0,toyota,scion,tc,,,120000,4,,automatic,,clean,,gas,6400.0
66,2009.0,BMW,328i,,,,80000,6,,automatic,,clean,,gas,6000.0
67,2013.0,toyota,tacoma,,,excellent,112000,4,silver,automatic,,clean,rwd,gas,16000.0
68,1983.0,toyota,pickup,sr5,,excellent,160000,4,,manual,,clean,4wd,gas,22000.0
69,2003.0,toyota,sequoia,,,excellent,108000,8,white,automatic,SUV,clean,4wd,gas,15555.0
70,1995.0,MBZ,E320,,,fair,232000,6,silver,automatic,wagon,clean,rwd,gas,1950.0
71,2018.0,Tesla,Model,3,5YJ3E1EA2JF021151,like,19968,other,silver,other,sedan,clean,rwd,electric,39400.0
72,2016.0,Dodge,Challenger,SRT,,like,24000,8,red,manual,,clean,,gas,49000.0
73,2000.0,Ford,Ranger,XLT,,excellent,64500,6,red,other,pickup,clean,rwd,gas,7000.0
74,2007.0,gmc,sierra,2500hd,,like,226000,8,red,automatic,truck,clean,4wd,diesel,25000.0
75,1993.0,jeep,wrangler,,,,140000,6,,manual,,clean,,gas,10800.0
76,2015.0,gmc,terrain,,2GKALSEK1F6400302,good,113400,4,black,automatic,SUV,clean,fwd,gas,9500.0
