,year:,make:,model:,trim:,VIN:,condition:,odometer:,cylinders:,color:,transmission:,type:,status:,drive:,fuel:,price:
0,1983.0,mercedes-benz,300cd,,,excellent,297000,5,blue,automatic,coupe,salvage,rwd,diesel,6500.0
1,2003.0,toyota,tundra,,,excellent,37600,8,silver,automatic,truck,clean,4wd,gas,21900.0
2,1998.0,mercury,mountaineer,,,good,271000,8,blue,automatic,SUV,clean,4wd,gas,1650.0
3,2001.0,Honda,Odyssey,,,good,240000,,,automatic,,clean,,gas,1800.0
4,2005.0,ford,e350,passenger,,good,169000,8,white,automatic,van,clean,rwd,gas,6200.0
5,2006.0,volvo,s40,,,good,190000,4,blue,automatic,sedan,clean,fwd,gas,3400.0
6,2015.0,nissan,sentra,sv,,good,95122,4,,automatic,,salvage,fwd,gas,5900.0
7,2008.0,honda,civic,si,,salvage,132000,4,black,manual,,salvage,fwd,gas,4500.0
8,2016.0,chevrolet,trax,LT,,like,17000,4,grey,automatic,SUV,clean,fwd,gas,12900.0
9,1989.0,chevrolet,silverado,1500,IGNEV18K0KF199559,excellent,156696,,blue,automatic,SUV,clean,4wd,gas,7000.0
10,1980.0,porsche,928,,,good,20000,8,black,manual,coupe,clean,rwd,gas,10000.0
11,2017.0,toyota,prius,prime,JTDKARFP1H3003031,excellent,113000,4,white,automatic,hatchback,clean,fwd,gas,14500.0
12,2005.0,honda,crv,lx,,fair,217645,4,silver,automatic,SUV,salvage,fwd,gas,1100.0
13,2007.0,chevrolet,silverado,,,good,125000,8,white,automatic,,clean,,gas,15900.0
14,2007.0,Toyota,Sienna,XLE,5TDZK22CX7S079351,good,196036,6,silver,automatic,mini-van,clean,fwd,gas,5500.0
15,2012.0,ford,fusion,,,,120000,,,automatic,,salvage,,gas,4100.0
16,1991.0,Volvo,240,,,good,189600,4,silver,manual,sedan,clean,rwd,gas,2200.0
17,2010.0,toyota,tacoma,,,like,147000,6,,automatic,,clean,rwd,gas,17500.0
18,2018.0,Ram,2500/3500,4X4,,excellent,76000,6,white,automatic,pickup,clean,4wd,diesel,50000.0
19,2000.0,Toyota,4Runner,,JT3HN86R4Y0293149,good,195000,6,,automatic,,clean,4wd,gas,7500.0
20,2002.0,Chevy,Tahoe,,,like,171000,8,red,automatic,SUV,clean,4wd,gas,4700.0
21,2014.0,Mercedes,Benz,E350,,like,60125,,black,automatic,sedan,clean,rwd,gas,19500.0
22,2001.0,toyota,4runner,sr5,JT3HN86RX10346670,good,233000,6,,automatic,,clean,4wd,gas,8200.0
23,2007.0,Honda,Accord,Exl,1HGCM66527A098798,good,131000,6,,automatic,,clean,,gas,6000.0
24,2005.0,honda,accord,ex,1HGCM56485A141068,good,125000,4,,automatic,,clean,,gas,5500.0
25,2006.0,Toyota,RAV,4,JTMZD33V165000587,good,136000,4,,automatic,,clean,,gas,6800.0
26,2000.0,BMW,z3,,,excellent,160000,4,custom,manual,coupe,clean,rwd,other,2800.0
27,2000.0,honda,civic,,,,130000,,,automatic,,clean,,gas,2200.0
28,2001.0,Toyota,Tacoma,SR5,5TEWM72N51Z822889,good,189000,4,green,manual,truck,clean,4wd,gas,9900.0
29,2005.0,chevrolet,silverado,2500hd,,excellent,265500,8,white,automatic,truck,clean,rwd,diesel,17000.0
30,1970.0,Oldsmobile,442,Holiday,,excellent,88888,8,red,automatic,coupe,clean,rwd,gas,88000.0
31,2000.0,saturn,sl,,,fair,200000,4,red,manual,sedan,clean,fwd,gas,1500.0
32,2014.0,nissan,sentra,,,good,118294,4,black,automatic,,clean,fwd,gas,5000.0
33,1994.0,honda,accord,ex,,good,399000,4,blue,automatic,sedan,clean,fwd,gas,1100.0
34,2013.0,mazda,3i,touring,JM1BL1LP4D1736437,excellent,129000,4,grey,automatic,hatchback,clean,fwd,gas,6400.0
35,2008.0,honda,crv,ex,,good,205000,4,black,automatic,SUV,clean,4wd,gas,4100.0
36,2014.0,Toyota,Prius,Four,,,136000,,,automatic,,clean,,hybrid,8500.0
37,2008.0,nissan,altima,,,,135920,4,,automatic,,clean,,gas,3500.0
38,2016.0,fiat,500x,,,good,57680,4,white,automatic,,clean,fwd,gas,11999.0
39,2011.0,mini,cooper,john,,excellent,54000,4,black,manual,,clean,fwd,gas,11000.0
40,2017.0,honda,civic,lx,19XFC2F55HE231155,excellent,55000,4,blue,automatic,sedan,clean,fwd,gas,13900.0
41,2012.0,hyundai,tucson,,,fair,130000,,,automatic,,clean,,gas,5000.0
42,2002.0,everything,works,great,,,93000,,,automatic,,clean,,gas,1.0
43,2008.0,ford,explorer,sport,,excellent,84000,6,white,automatic,truck,clean,rwd,gas,9000.0
44,2002.0,Chevrolet,Tahoe,,,like,171000,,,automatic,,clean,,gas,4700.0
45,2007.0,honda,accord,,,like,79000,4,,automatic,,clean,,gas,6800.0
46,2002.0,acura,tl,type,JH4CL958X5C009638,good,184000,6,silver,automatic,,clean,fwd,gas,5000.0
47,2017.0,honda,civic,,,excellent,54000,4,white,automatic,sedan,salvage,rwd,gas,12800.0
48,2009.0,Toyota,Corolla,LE,1NXBU40E19Z146215,excellent,152011,,,automatic,,clean,,gas,4950.0
49,2002.0,ford,mustang,gt,,salvage,201000,8,red,manual,,salvage,rwd,gas,3300.0
50,2015.0,lincoln,navigator,,5LMJJ3JTXFEJ07895,excellent,247000,6,black,automatic,SUV,clean,4wd,gas,12500.0
51,1999.0,subaru,outback,,,good,164000,4,white,automatic,hatchback,clean,4wd,gas,1500.0
52,2003.0,Mercedes,320E,,WDBUF65J23A120318,excellent,93000,,white,automatic,sedan,clean,fwd,gas,6500.0
53,1992.0,chevy,caprice,wagon,,,88000,,,automatic,,clean,,gas,11000.0
54,2008.0,Toyota,Tacoma,,5TETX22N28Z528485,excellent,91700,4,black,automatic,pickup,clean,rwd,gas,13700.0
55,2018.0,Chevrolet,Siverado,HD2500,,excellent,16191,8,,automatic,truck,clean,4wd,diesel,64000.0
56,2014.0,bmw,3,series,,excellent,50213,4,black,automatic,sedan,clean,4wd,gas,15499.0
57,2008.0,lexus,ls,460,,excellent,201000,8,custom,automatic,,clean,rwd,gas,8250.0
58,2002.0,Cadillac,DeVille,,,,113000,,,automatic,,clean,,gas,4400.0
59,2004.0,chevrolet,silverado,,,fair,145000,8,black,automatic,,clean,,gas,4300.0
60,2000.0,ford,f-250,,,good,191957,10,green,automatic,truck,clean,4wd,gas,8000.0
61,2012.0,honda,ridgeline,rts,,excellent,84168,,,automatic,pickup,clean,4wd,gas,15900.0
62,2009.0,mazda,mx-5,miata,,good,95000,4,,automatic,,salvage,fwd,gas,2500.0
63,2008.0,volvo,c70,,,excellent,57105,5,blue,automatic,convertible,clean,fwd,gas,9000.0
64,2019.0,VW,Passat,Wolfsburg,,excellent,24307,,,automatic,,clean,,gas,360.0
65,2017.0,Kia,Forte,,,excellent,26450,4,white,automatic,sedan,clean,fwd,gas,13500.0
66,2001.0,toyota,tacoma,double,5TEHN72N11Z747579,good,245000,6,silver,automatic,truck,clean,4wd,gas,12700.0
67,2004.0,BMW,M3,E46,WBSBL93474PN58193,excellent,84864,6,black,manual,coupe,clean,rwd,gas,30000.0
68,1997.0,jeep,cherokee,,,good,180006,6,green,automatic,SUV,clean,4wd,gas,1200.0
69,2010.0,Lexus,ES350,,,excellent,100600,6,grey,automatic,sedan,salvage,fwd,gas,8300.0
70,2001.0,lincoln,navigator,,,good,129236,8,black,automatic,SUV,clean,rwd,gas,3900.0
71,1999.0,volkswagen,passat,,,salvage,191500,6,white,automatic,sedan,clean,,gas,1200.0
72,2003.0,Ford,E550,,,good,260000,8,white,automatic,truck,clean,rwd,gas,7500.0
73,2004.0,acura,tl,type,,good,130900,6,green,automatic,sedan,clean,rwd,gas,4500.0
74,2004.0,BMW,M3,,WBSBL93424PN60045,good,140000,6,black,manual,coupe,clean,rwd,gas,18500.0
75,1984.0,toyota,pickup,,,,367337,,,manual,,clean,,gas,2000.0
76,2012.0,toyota,camry,,,good,83000,4,white,automatic,sedan,salvage,fwd,gas,7900.0
77,2002.0,toyota,mr2,,JTDFR320420049638,excellent,133902,4,silver,manual,convertible,clean,rwd,gas,9900.0
78,2008.0,ford,edge,limited,,good,173000,6,black,automatic,,clean,,gas,6800.0
79,2006.0,GMC,SIERRA,1500,,good,156607,8,,automatic,,clean,,gas,9499.0
80,2007.0,chevrolet,tahoe,lt,,excellent,125353,8,,automatic,SUV,clean,rwd,gas,10500.0
81,2001.0,chevy,camaro,ss,,,160200,8,custom,automatic,,clean,,gas,6700.0
82,2006.0,Ford,Econoline,e450,,,180000,8,,automatic,,clean,,gas,4500.0
84,1983.0,chevrolet,k10,,,excellent,50000,8,blue,automatic,truck,clean,4wd,gas,13000.0
85,2012.0,mazda,cx-9,grand,JM3TB3CVXC0367757,excellent,94000,6,,automatic,SUV,clean,4wd,gas,11400.0
86,2006.0,Ford,F-150,Super,1FTPW14566KD88664,excellent,62000,8,,automatic,pickup,clean,4wd,gas,18000.0
87,2003.0,ford,f350,super,,good,280000,,,automatic,truck,clean,4wd,diesel,9900.0
88,1997.0,toyota,corolla,,,fair,297507,4,,automatic,sedan,salvage,fwd,gas,500.0
89,2005.0,hyundai,tiburon,coupe,,good,149000,4,blue,manual,coupe,clean,fwd,gas,800.0
90,2019.0,ford,f-150,,,,36000,,,automatic,,clean,,gas,980.0
91,2005.0,vw,jetta,2.5,,fair,202700,,silver,automatic,sedan,clean,fwd,gas,800.0
92,2008.0,honda,civic,,,,151000,,,automatic,,clean,,gas,6500.0
93,2011.0,ford,e-450,,,,88000,,,automatic,,clean,,gas,29500.0
94,2008.0,toyota,prius,,,excellent,158035,4,grey,automatic,hatchback,clean,fwd,hybrid,6500.0
95,2001.0,Toyota,4Runner,Limited,,excellent,217000,6,,automatic,SUV,clean,rwd,gas,5700.0
96,2009.0,bmw,328i,,,excellent,79000,,grey,automatic,sedan,clean,,gas,8700.0
98,2004.0,Lexus,GS,300,,good,165000,6,silver,automatic,sedan,clean,rwd,gas,6000.0
99,2012.0,volkswagen,cc,,,excellent,54859,4,black,automatic,sedan,clean,fwd,gas,9950.0
100,2012.0,Ford,fusion,hybrid,,excellent,183000,4,white,automatic,sedan,clean,fwd,hybrid,7000.0
101,2015.0,Subaru,Impreza,Sport,JF1GPAZ62F8225902,like,97000,4,,automatic,wagon,clean,4wd,gas,12800.0
102,2010.0,Toyota,Prius,,,excellent,130000,4,blue,automatic,sedan,clean,fwd,hybrid,6000.0
103,2002.0,ford,taurus,,,good,212500,,silver,automatic,,clean,fwd,gas,250.0
104,2017.0,Nissan,Rogue,SV,,,27000,,,automatic,,clean,,gas,17500.0
105,1999.0,bmw,m3,convertible,,good,160000,6,silver,manual,convertible,clean,rwd,gas,7500.0
106,2002.0,lexus,es,300,JTHBF30G725000281,,133000,,,automatic,,clean,,gas,4700.0
107,2010.0,toyota,tacoma,double,3TMLU4EN5AM053255,excellent,128000,6,silver,automatic,truck,clean,4wd,gas,21400.0
108,2000.0,ford,e350,box,,good,83100,8,white,automatic,other,clean,rwd,gas,9000.0
109,2006.0,bmw,x3,,,,129000,,,automatic,,clean,,gas,5800.0
110,2002.0,acura,mdx,touring,2HNYD18812H508235,excellent,194877,6,white,automatic,SUV,clean,,gas,5800.0
111,2014.0,chrysler,200,convertible,,excellent,95000,4,grey,automatic,convertible,clean,fwd,gas,8850.0
112,2004.0,toyota,camry,,,good,250,4,white,automatic,sedan,clean,fwd,gas,3450.0
114,2014.0,international,5500I,,1HTXLSHT8EJ460000,excellent,190000,other,red,manual,truck,clean,4wd,diesel,65900.0
115,2009.0,Porsche,Cayenne,,,excellent,93200,6,black,automatic,SUV,clean,4wd,gas,13816.0
116,2003.0,honda,civic,ex,,,250000,,,automatic,,clean,,gas,1800.0
117,2009.0,Hummer,H-3,,,excellent,145000,5,white,automatic,SUV,lien,4wd,gas,13500.0
118,2006.0,Lexus,gs300,,,,151000,,,automatic,,clean,,gas,5700.0
119,2004.0,Acura,MDX,AWD,,,102000,,,automatic,,clean,,gas,4250.0
120,2012.0,jeep,wrangler,,1C4BJWCG0CL198681,excellent,86220,6,silver,automatic,SUV,salvage,4wd,gas,24000.0
121,2008.0,toyota,avalon,xle,,,59980,,,automatic,,clean,,gas,7200.0
122,2007.0,bmw,530i,,,,92000,,,automatic,,salvage,,gas,7900.0
123,2001.0,Toyota,Tacoma,,,,294111,,,automatic,,clean,,gas,7500.0
124,1992.0,Toyota,4Runner,SR5,JT3VN39W3N0084164,excellent,136000,6,red,automatic,SUV,clean,4wd,gas,8800.0
125,2010.0,honda,crv,ex-l,JHLRE4H79AC009333,excellent,168000,,,automatic,SUV,clean,4wd,gas,7800.0
126,2005.0,honda,accord,dx,,good,132000,4,silver,automatic,sedan,clean,fwd,gas,3999.0
127,2001.0,mitsubishi,eclipse,,,good,100113,6,,manual,convertible,clean,,gas,1800.0
