,year:,make:,model:,trim:,VIN:,condition:,odometer:,cylinders:,color:,transmission:,type:,status:,drive:,fuel:,price:
0,2007.0,Audi,A4,2.0,,good,113000,4,white,automatic,sedan,clean,fwd,gas,4250.0
1,2006.0,jeep,liberty,,1J4GK48K66W258836,excellent,118000,6,black,automatic,SUV,clean,4wd,gas,5000.0
2,2004.0,Toyota,Avalon,,,excellent,151000,,,automatic,,clean,,gas,4800.0
3,2007.0,mini,cooper,,,good,142000,4,red,manual,hatchback,clean,fwd,gas,4250.0
4,2005.0,subaru,outback,,,,180000,,,automatic,,clean,,gas,4500.0
5,2016.0,toyota,prius,c,,,63500,,,automatic,,clean,,hybrid,7950.0
6,2003.0,chevrolet,silverado,1500,,good,210000,8,red,automatic,pickup,clean,rwd,gas,4750.0
7,1997.0,jeep,wrangler,sahara,,fair,220000,6,black,manual,SUV,clean,4wd,gas,5000.0
8,2010.0,toyota,corolla,le,,good,128000,,,automatic,sedan,clean,fwd,gas,6000.0
9,2002.0,toyota,tundra,sr5,,,170036,8,red,automatic,,clean,rwd,gas,9000.0
10,2002.0,mercedes,benz,ml320,,excellent,116716,6,silver,automatic,SUV,clean,,gas,4300.0
11,2004.0,subaru,impreza,wrx,,excellent,140000,4,blue,manual,sedan,clean,,gas,16500.0
12,1995.0,jeep,cherokee,,,,1000,,,manual,,clean,,gas,6000.0
13,2003.0,ford,expedition,xlt,,,208200,,green,automatic,,clean,,gas,3200.0
14,2012.0,X5,5.0,,5UXZV8C58CL423747,excellent,140006,8,grey,automatic,SUV,lien,4wd,gas,7900.0
15,2007.0,gmc,yukon,xl,,good,185000,8,black,automatic,SUV,clean,4wd,gas,9950.0
16,2009.0,bmw,x6,,,excellent,54000,6,custom,automatic,,clean,4wd,gas,15900.0
17,2004.0,Chevrolet,Workhorse,,,fair,200000,8,white,manual,,clean,rwd,gas,4000.0
18,1995.0,ford,econoline,,,good,133300,,white,automatic,van,clean,,gas,2500.0
19,2008.0,Honda,Accord,special,,excellent,151000,4,,automatic,,clean,,gas,6300.0
20,2018.0,lincoln,mkt,,2LMHJ5NK9JBL02409,good,70000,,black,automatic,,clean,,gas,17999.0
21,2012.0,ford,taurus,sel,,excellent,190287,6,,automatic,,rebuilt,,gas,3995.0
22,2015.0,infinity,q50,,JN1BV7AP4FM330825,excellent,50800,6,black,automatic,sedan,clean,fwd,gas,18500.0
23,2002.0,mini,cooper,,,excellent,89974,,,automatic,,clean,,gas,3000.0
24,2007.0,lexus,is,250,,excellent,151000,,black,automatic,sedan,clean,,gas,7995.0
25,1999.0,Ford,F250,ext,,excellent,259000,8,green,automatic,pickup,clean,4wd,diesel,10900.0
26,2013.0,kia,optima,,,good,134550,4,silver,automatic,sedan,clean,fwd,gas,5500.0
27,2018.0,lincoln,mkt,,2LMHJ5NK2JBL01893,good,81336,,black,automatic,,clean,,gas,17999.0
28,1997.0,toyota,tacoma,,,good,245978,6,green,manual,truck,clean,rwd,gas,5200.0
29,1989.0,toyota,pickup,,,like,87650,4,red,manual,pickup,clean,4wd,gas,19500.0
