,year:,make:,model:,trim:,VIN:,condition:,odometer:,cylinders:,color:,transmission:,type:,status:,drive:,fuel:,price:
0,1996.0,Jeep,grand,cherokee,,like,65000,8,green,automatic,SUV,clean,4wd,gas,15000.0
1,1996.0,Jeep,grand,cherokee,,like,65000,8,green,automatic,SUV,clean,4wd,gas,15000.0
2,2012.0,nissan,altima,,,,125000,,white,automatic,,clean,,gas,9500.0
3,2012.0,nissan,altima,,,,125000,,white,automatic,,clean,,gas,9500.0
4,2020.0,Tesla,X,,,like,4578,,grey,automatic,,clean,,electric,90000.0
5,2020.0,Tesla,X,,,like,4578,,grey,automatic,,clean,,electric,90000.0
6,2003.0,Gmc,yukon,xl,,excellent,80000,8,red,automatic,SUV,clean,rwd,gas,9300.0
7,2003.0,Gmc,yukon,xl,,excellent,80000,8,red,automatic,SUV,clean,rwd,gas,9300.0
8,2000.0,Honda,civic,,,good,225000,,,automatic,,clean,,gas,2000.0
9,2000.0,Honda,civic,,,good,225000,,,automatic,,clean,,gas,2000.0
10,2003.0,nissan,altima,,,good,150000,4,silver,automatic,sedan,clean,fwd,gas,2500.0
11,2003.0,nissan,altima,,,good,150000,4,silver,automatic,sedan,clean,fwd,gas,2500.0
12,2008.0,hyundai,elantra,,,good,13454,4,black,automatic,sedan,salvage,fwd,gas,2750.0
13,2008.0,hyundai,elantra,,,good,13454,4,black,automatic,sedan,salvage,fwd,gas,2750.0
14,2012.0,Lexus,ct,200h,,,151000,,,automatic,,clean,,gas,8500.0
15,2012.0,Lexus,ct,200h,,,151000,,,automatic,,clean,,gas,8500.0
16,1946.0,Cadillac,fleetwood,,,,55000,,,manual,,clean,,gas,12000.0
17,1946.0,Cadillac,fleetwood,,,,55000,,,manual,,clean,,gas,12000.0
18,2001.0,Audi,TT,,,good,192000,4,grey,manual,convertible,clean,4wd,gas,5200.0
19,2001.0,Audi,TT,,,good,192000,4,grey,manual,convertible,clean,4wd,gas,5200.0
20,2006.0,Toyota,camry,le,,fair,210000,4,,automatic,,clean,,gas,1500.0
21,2006.0,Toyota,camry,le,,fair,210000,4,,automatic,,clean,,gas,1500.0
22,2006.0,Jeep,wrangler,tj,,excellent,27509,6,silver,manual,SUV,clean,4wd,gas,28500.0
23,2006.0,Jeep,wrangler,tj,,excellent,27509,6,silver,manual,SUV,clean,4wd,gas,28500.0
24,1998.0,Ford,ranger,xlt,,good,223000,6,white,automatic,pickup,clean,rwd,gas,5700.0
25,1998.0,Ford,ranger,xlt,,good,223000,6,white,automatic,pickup,clean,rwd,gas,5700.0
26,2003.0,chevrolet,silverado,SSL,,excellent,98000,8,custom,automatic,truck,clean,4wd,gas,18999.0
27,2003.0,chevrolet,silverado,SSL,,excellent,98000,8,custom,automatic,truck,clean,4wd,gas,18999.0
28,2006.0,Jeep,wrangler,unlimited,,excellent,120000,6,silver,automatic,SUV,clean,4wd,gas,24500.0
29,2006.0,Jeep,wrangler,unlimited,,excellent,120000,6,silver,automatic,SUV,clean,4wd,gas,24500.0
30,2007.0,Gmc,yukon,denali,,good,203000,8,black,automatic,SUV,clean,4wd,gas,7500.0
31,2007.0,Gmc,yukon,denali,,good,203000,8,black,automatic,SUV,clean,4wd,gas,7500.0
32,2011.0,Mazda,3,hatchback,,excellent,75000,,grey,automatic,hatchback,clean,,gas,8000.0
33,2011.0,Mazda,3,hatchback,,excellent,75000,,grey,automatic,hatchback,clean,,gas,8000.0
34,2007.0,Ford,ranger,,,good,234000,6,white,manual,pickup,clean,fwd,gas,3555.0
35,2007.0,Ford,ranger,,,good,234000,6,white,manual,pickup,clean,fwd,gas,3555.0
36,2005.0,Mazda,rx8,,,fair,124931,,red,automatic,coupe,clean,rwd,gas,1000.0
37,2005.0,Mazda,rx8,,,fair,124931,,red,automatic,coupe,clean,rwd,gas,1000.0
38,2008.0,acura,tl,,,good,129,6,silver,automatic,sedan,clean,fwd,gas,7000.0
39,2008.0,acura,tl,,,good,129,6,silver,automatic,sedan,clean,fwd,gas,7000.0
40,2004.0,Gmc,sierra,2500hd,,good,180000,8,custom,automatic,truck,clean,4wd,gas,10000.0
41,2004.0,Gmc,sierra,2500hd,,good,180000,8,custom,automatic,truck,clean,4wd,gas,10000.0
42,2004.0,jaguar,x-type,,SAJEA51CX4WD68508,good,126122,6,black,automatic,sedan,clean,rwd,gas,5000.0
43,2004.0,jaguar,x-type,,SAJEA51CX4WD68508,good,126122,6,black,automatic,sedan,clean,rwd,gas,5000.0
44,1971.0,chevrolet,c10,,,good,115000,,,automatic,,clean,,gas,10500.0
45,1971.0,chevrolet,c10,,,good,115000,,,automatic,,clean,,gas,10500.0
46,2007.0,Lexus,RX400H,,,good,173900,6,grey,automatic,SUV,clean,4wd,gas,6200.0
47,2007.0,Lexus,RX400H,,,good,173900,6,grey,automatic,SUV,clean,4wd,gas,6200.0
48,2012.0,Toyota,tacoma,,,excellent,76000,6,silver,automatic,truck,clean,,gas,26.0
49,2012.0,Toyota,tacoma,,,excellent,76000,6,silver,automatic,truck,clean,,gas,26.0
50,2016.0,lincoln,mkz,4dr,,excellent,36500,6,grey,automatic,sedan,clean,fwd,gas,17400.0
51,2016.0,lincoln,mkz,4dr,,excellent,36500,6,grey,automatic,sedan,clean,fwd,gas,17400.0
52,1997.0,mercedes,c230,,,good,216517,4,blue,automatic,sedan,clean,rwd,gas,2000.0
53,1997.0,mercedes,c230,,,good,216517,4,blue,automatic,sedan,clean,rwd,gas,2000.0
54,2008.0,pontiac,g6,,,good,168000,,black,automatic,sedan,clean,fwd,gas,3000.0
55,2008.0,pontiac,g6,,,good,168000,,black,automatic,sedan,clean,fwd,gas,3000.0
56,2002.0,chevrolet,Trailblazer,LT.,,excellent,142000,6,green,automatic,SUV,clean,4wd,gas,4900.0
57,2002.0,chevrolet,Trailblazer,LT.,,excellent,142000,6,green,automatic,SUV,clean,4wd,gas,4900.0
58,2007.0,mercury,mountaineer,,,like,137000,6,black,automatic,SUV,clean,,gas,5300.0
59,2007.0,mercury,mountaineer,,,like,137000,6,black,automatic,SUV,clean,,gas,5300.0
60,2005.0,Audi,A4,1.8t,WAUAC48H65K011414,excellent,142976,4,silver,automatic,convertible,clean,fwd,gas,5000.0
61,2005.0,Audi,A4,1.8t,WAUAC48H65K011414,excellent,142976,4,silver,automatic,convertible,clean,fwd,gas,5000.0
62,2011.0,Honda,CRZ,,,excellent,53000,4,red,automatic,coupe,clean,fwd,gas,9500.0
63,2011.0,Honda,CRZ,,,excellent,53000,4,red,automatic,coupe,clean,fwd,gas,9500.0
64,2000.0,subaru,forester,,,,207000,4,,manual,,clean,,gas,2250.0
65,2000.0,subaru,forester,,,,207000,4,,manual,,clean,,gas,2250.0
66,2013.0,mercedes,benz,,,excellent,121680,6,black,automatic,sedan,clean,,gas,12000.0
67,2013.0,mercedes,benz,,,excellent,121680,6,black,automatic,sedan,clean,,gas,12000.0
68,2020.0,Toyota,tacoma,,,like,3152,6,,automatic,truck,lien,4wd,gas,46500.0
69,2020.0,Toyota,tacoma,,,like,3152,6,,automatic,truck,lien,4wd,gas,46500.0
70,2013.0,Audi,Q7,,WA1LMAFE1DD005260,,127500,,,automatic,,clean,,diesel,18000.0
71,2013.0,Audi,Q7,,WA1LMAFE1DD005260,,127500,,,automatic,,clean,,diesel,18000.0
72,1964.0,chevrolet,el,camino,,fair,10000,8,grey,manual,truck,clean,rwd,gas,10000.0
73,1964.0,chevrolet,el,camino,,fair,10000,8,grey,manual,truck,clean,rwd,gas,10000.0
74,1990.0,Bmw,325i,,,good,159700,6,blue,manual,sedan,clean,rwd,gas,10000.0
75,1990.0,Bmw,325i,,,good,159700,6,blue,manual,sedan,clean,rwd,gas,10000.0
78,2001.0,chevrolet,impala,,,good,200000,6,brown,automatic,sedan,clean,,gas,1700.0
79,2001.0,chevrolet,impala,,,good,200000,6,brown,automatic,sedan,clean,,gas,1700.0
80,1979.0,Jeep,cj5,,,good,155000,6,,manual,,clean,,gas,6000.0
81,1979.0,Jeep,cj5,,,good,155000,6,,manual,,clean,,gas,6000.0
82,1998.0,Honda,civic,hx,,excellent,180000,4,black,automatic,coupe,clean,fwd,gas,3700.0
83,1998.0,Honda,civic,hx,,excellent,180000,4,black,automatic,coupe,clean,fwd,gas,3700.0
84,2004.0,Gmc,yukon,,,good,178000,,,automatic,,clean,,gas,5500.0
85,2004.0,Gmc,yukon,,,good,178000,,,automatic,,clean,,gas,5500.0
86,1964.0,AMC,American,,,fair,89000,6,,automatic,convertible,missing,rwd,gas,2600.0
87,1964.0,AMC,American,,,fair,89000,6,,automatic,convertible,missing,rwd,gas,2600.0
88,2011.0,Honda,Odyssey,EX-L,,excellent,72400,6,blue,automatic,mini-van,clean,fwd,gas,13400.0
89,2011.0,Honda,Odyssey,EX-L,,excellent,72400,6,blue,automatic,mini-van,clean,fwd,gas,13400.0
90,2017.0,Gmc,acadia,,,like,48000,6,white,automatic,SUV,clean,,gas,23000.0
91,2017.0,Gmc,acadia,,,like,48000,6,white,automatic,SUV,clean,,gas,23000.0
92,1992.0,Ford,f350,regular,,good,300000,8,,other,truck,salvage,rwd,diesel,1.0
93,1992.0,Ford,f350,regular,,good,300000,8,,other,truck,salvage,rwd,diesel,1.0
94,2012.0,volvo,xc60,,,excellent,77000,6,blue,automatic,SUV,clean,fwd,gas,13000.0
95,2012.0,volvo,xc60,,,excellent,77000,6,blue,automatic,SUV,clean,fwd,gas,13000.0
96,2007.0,Volkswagen,Beetle,,,good,112000,,,automatic,,clean,,gas,4600.0
