,year:,make:,model:,trim:,VIN:,condition:,odometer:,cylinders:,color:,transmission:,type:,status:,drive:,fuel:,price:
0,2008.0,jeep,grand,cherokee,1J8GR48K88C164522,excellent,170050,,,automatic,,clean,,gas,4800.0
1,2006.0,honda,accord,,,good,145000,4,black,automatic,,clean,fwd,gas,5495.0
2,1999.0,ford,econoline,e250,,,240000,8,,automatic,,salvage,,gas,3800.0
3,1999.0,mercedes,benz,e430,,,174,,,automatic,,salvage,,gas,2100.0
4,2005.0,volvo,xc90,v8,,good,149000,8,blue,automatic,SUV,clean,4wd,gas,4200.0
5,2013.0,Hyundai,Veloster,Turbo,,excellent,109000,4,red,manual,hatchback,clean,fwd,gas,12000.0
6,2010.0,toyota,corolla,le,,excellent,83078,4,silver,automatic,sedan,clean,fwd,gas,8300.0
7,2001.0,nissan,xterra,se,,good,197000,6,silver,automatic,SUV,clean,fwd,gas,2995.0
8,2013.0,Toyota,Corrolla,LE,,excellent,56700,4,black,automatic,sedan,clean,fwd,gas,12550.0
9,2005.0,toyota,4runner,,,good,214000,8,,automatic,,clean,4wd,gas,7500.0
10,2004.0,mercedes,benz,e320,,,175,,,automatic,,clean,,gas,3700.0
11,2005.0,lexus,is,250,,excellent,191000,6,silver,automatic,sedan,clean,rwd,gas,7100.0
12,2012.0,F,350,,,excellent,137934,8,white,automatic,truck,clean,,gas,19500.0
14,2011.0,bmw,335d,,,excellent,119000,6,blue,automatic,sedan,clean,rwd,diesel,10500.0
15,2012.0,Mercedes-Benz,GL550,,,excellent,150354,8,silver,automatic,SUV,clean,4wd,gas,16500.0
16,2005.0,toyota,4runner,,JTEBU14R050073139,good,233000,6,white,automatic,SUV,clean,4wd,gas,8900.0
17,2003.0,toyota,4runner,,JTEBU14R530003844,like,216000,6,silver,automatic,SUV,clean,4wd,gas,8800.0
18,2004.0,toyota,camry,,,good,133,4,,automatic,,clean,,gas,3700.0
19,2019.0,Ford,F-150,,,like,11900,8,white,automatic,pickup,clean,rwd,gas,39000.0
20,2015.0,chevy,volt,,,excellent,100000,,white,automatic,,clean,,hybrid,12900.0
21,2007.0,volvo,xc70,cross,,excellent,209000,5,black,automatic,,clean,4wd,gas,3800.0
22,2016.0,ford,transit,connect,,good,99000,4,white,automatic,van,lien,fwd,gas,15000.0
23,2018.0,lexus,es,300h,,like,35510,,white,automatic,sedan,clean,,hybrid,32000.0
24,2005.0,toyota,tundra,,,excellent,177000,6,grey,manual,truck,clean,rwd,gas,9000.0
25,1998.0,nissan,frontier,,,,117000,,,automatic,,clean,,gas,5800.0
26,2008.0,dodge,charger,,,good,130000,8,black,automatic,,clean,rwd,gas,8200.0
27,2016.0,honda,cr-v,ex,,excellent,45661,4,blue,automatic,SUV,clean,fwd,gas,21250.0
28,2019.0,Honda,Accord,Sport,,like,51000,4,white,automatic,sedan,clean,fwd,gas,26000.0
29,2002.0,ford,f-350,super,,,280,,,automatic,,salvage,,gas,9500.0
30,2007.0,nissan,frontier,,,good,130000,6,black,automatic,pickup,clean,rwd,gas,10000.0
31,2012.0,toyota,camry,se,,excellent,240000,4,white,automatic,sedan,clean,fwd,gas,9500.0
32,1995.0,toyota,4runner,sr5,,good,176000,6,black,automatic,SUV,clean,4wd,gas,4200.0
33,1973.0,chevrolet,el,camino,1D80H2L547369,excellent,73500,8,custom,automatic,,clean,rwd,gas,13500.0
34,2001.0,toyota,sienna,le,,fair,234588,6,silver,automatic,mini-van,clean,fwd,gas,3999.0
35,2006.0,ford,expedition,,,excellent,198600,8,,automatic,,clean,4wd,gas,3500.0
36,1995.0,Acura,Integra,,,fair,400000,4,black,manual,hatchback,clean,fwd,gas,1000.0
37,2016.0,acura,ilx,,,good,65900,4,grey,automatic,sedan,clean,fwd,gas,18000.0
38,2001.0,Honda,Civic,EX,,excellent,159000,4,black,automatic,coupe,clean,fwd,gas,5400.0
39,2000.0,mazda,626,,,fair,186700,4,,automatic,coupe,clean,fwd,gas,1000.0
40,2008.0,lexus,ls,460,,excellent,201000,8,silver,automatic,,clean,rwd,gas,8200.0
41,1926.0,chevy,coupe,,,fair,36000,4,black,manual,coupe,clean,rwd,gas,3000.0
42,2004.0,chevrolet,silverado,,,fair,145000,8,black,automatic,,clean,,gas,5000.0
43,2019.0,toyota,corolla,,,,30000,,,automatic,coupe,clean,,gas,19600.0
44,2009.0,nissan,frontier,,,like,147000,6,,automatic,,clean,rwd,gas,7250.0
45,2015.0,Toyota,Prius,v,,excellent,110900,4,blue,automatic,wagon,clean,fwd,hybrid,14300.0
46,2019.0,ford,mustang,convertible,,like,64000,4,white,manual,convertible,clean,4wd,gas,26000.0
47,2006.0,toyota,4runner,4wd,,,136000,,,automatic,,salvage,,gas,18000.0
48,2003.0,bmw,m3,,,good,125000,6,grey,other,,clean,rwd,gas,8995.0
49,2007.0,acura,mdx,,,excellent,222200,6,silver,automatic,SUV,clean,4wd,gas,6495.0
50,2001.0,volkswagen,new,bug,,fair,150000,4,silver,automatic,coupe,clean,fwd,gas,2200.0
51,1998.0,volvo,s90,,,good,165550,6,silver,automatic,sedan,clean,rwd,gas,3950.0
52,2001.0,ford,f-150,,,good,190000,8,,automatic,pickup,clean,4wd,gas,4400.0
53,1984.0,Porsche,911,Carrera,,,169700,,,manual,,clean,,gas,58000.0
54,2006.0,Lexus,GX470,,,,205000,8,white,automatic,,clean,,gas,11900.0
55,2008.0,toyota,tacoma,,,excellent,130562,4,,manual,truck,clean,rwd,gas,10300.0
