,year:,make:,model:,trim:,VIN:,condition:,odometer:,cylinders:,color:,transmission:,type:,status:,drive:,fuel:,price:
0,1997.0,Toyota,4runner,,,,227000,6,,automatic,,clean,,gas,3650.0
1,2010.0,ford,mustang,premium,,excellent,41000,6,,automatic,convertible,clean,rwd,gas,10500.0
2,2009.0,BMW,328i,,,,126000,,,automatic,,clean,,gas,5600.0
3,2011.0,acura,tsx,,,excellent,100000,4,,automatic,sedan,clean,fwd,gas,9700.0
4,2001.0,Mercedes,Benz,slk230,,,47000,,,automatic,,clean,,gas,5999.0
5,1986.0,nissan,300zx,coupe,,good,180000,4,red,manual,coupe,clean,,gas,2500.0
6,2006.0,mazda,mazda3,i,,excellent,125000,4,black,automatic,hatchback,clean,fwd,gas,5300.0
7,2008.0,toyota,avalon,xls,,excellent,60000,6,,automatic,,clean,fwd,gas,8990.0
8,2008.0,ford,mustang,premium,,excellent,100000,6,grey,manual,coupe,clean,rwd,gas,7450.0
9,2004.0,bmw,325i,,,good,204000,6,,automatic,,clean,rwd,gas,3250.0
10,2014.0,toyota,prius,c,,excellent,92000,4,red,automatic,hatchback,clean,fwd,gas,9500.0
11,2002.0,volkswagen,eurovan,weekender,,good,169900,,white,automatic,van,clean,,gas,25000.0
12,2010.0,toyota,avalon,limited,,excellent,100000,6,,automatic,,clean,,gas,8200.0
13,1998.0,chevy,3500,dually,,good,242000,8,green,automatic,truck,clean,rwd,diesel,3500.0
14,2001.0,toyota,land,cruiser,,excellent,200000,8,grey,automatic,SUV,clean,4wd,gas,13900.0
15,2003.0,gmc,safari,,,,110000,,,automatic,,clean,,gas,6200.0
16,2012.0,mazda,mazda6,,1YVHZ8BH9C5M05110,excellent,112000,4,,automatic,sedan,clean,fwd,gas,6200.0
17,2008.0,scion,XD,,,good,142500,4,blue,automatic,hatchback,clean,fwd,gas,4000.0
18,1960.0,Ford,Thunderbird,,,salvage,99999,8,white,automatic,convertible,clean,rwd,gas,4500.0
19,2003.0,gmc,yukon,,,,171000,,,automatic,,salvage,,gas,3500.0
20,2014.0,Ford,F250,Lariat,,excellent,132500,8,,automatic,truck,clean,rwd,diesel,26900.0
21,1950.0,Oldsmobile,88,Coupe,,good,100000,8,grey,automatic,coupe,clean,rwd,gas,7500.0
22,1983.0,mercedes,300sd,,,like,82308,,white,automatic,sedan,clean,,diesel,15000.0
23,1994.0,GMC,Sierra,,,good,201000,8,white,automatic,truck,clean,rwd,gas,5000.0
24,2015.0,jaguar,f-type,s,,,42000,,,automatic,,clean,,gas,25000.0
25,2007.0,gmc,sierra,1500,,good,183000,6,white,automatic,truck,clean,,gas,7000.0
26,2011.0,Mercedes,SLK,350,,,59350,6,grey,automatic,convertible,rebuilt,rwd,gas,12475.0
27,2016.0,jeep,wrangler,,,like,44877,6,red,automatic,SUV,clean,4wd,gas,23998.0
28,2020.0,Tesla,Model,3,5YJ3E1EA0LF659336,like,8166,,,automatic,,clean,,electric,42000.0
29,2002.0,chevy,astro,cargo,,excellent,188880,6,white,automatic,mini-van,clean,rwd,gas,4495.0
30,2004.0,toyota,tacoma,prerunner,,excellent,107096,6,silver,automatic,truck,clean,rwd,gas,14495.0
31,2017.0,Maserati,Levante,S,ZN661YUL1HX249418,like,27638,6,black,automatic,SUV,clean,4wd,gas,49995.0
32,2007.0,Toyota,Camry,Hybird,,excellent,170234,4,grey,automatic,sedan,clean,fwd,gas,4999.0
33,2018.0,ford,fusion,hybrid,3FA6P0LUXJR225053,excellent,68000,4,white,automatic,sedan,clean,fwd,hybrid,11800.0
34,2020.0,chevy,corvette,,,,400,,,automatic,,clean,,gas,95000.0
35,2014.0,nissan,altima,,1N4AL3AP0EC169472,excellent,94000,4,silver,automatic,sedan,clean,fwd,gas,7800.0
36,1976.0,Mini,Cooper,,,excellent,76078,4,,manual,,clean,,gas,12900.0
37,1980.0,Ferrari,512,BB,,,22000,,,manual,,clean,,gas,225000.0
38,2008.0,mazda,mx-5,miata,,excellent,66700,4,blue,manual,convertible,clean,rwd,gas,10500.0
