,year:,make:,model:,trim:,VIN:,condition:,odometer:,cylinders:,color:,transmission:,type:,status:,drive:,fuel:,price:
0,2007.0,honda,cr-v,,,like,1100258,4,blue,automatic,SUV,clean,4wd,gas,8500.0
1,2015.0,Mazda,3,Hatchback,3MZBM1K72FM148991,excellent,158000,4,grey,manual,hatchback,clean,fwd,gas,8600.0
2,2012.0,Mercedes-Benz,C,250,,excellent,13700,4,white,automatic,coupe,clean,,gas,12500.0
3,2016.0,dodge,challenger,scat,,excellent,66000,8,grey,manual,coupe,clean,rwd,gas,33000.0
4,2013.0,Subaru,Outback,Premium,4S4BRBCC0D3202742,excellent,140000,4,,automatic,wagon,clean,4wd,gas,8400.0
5,2013.0,ford,focus,se,,good,140700,4,red,automatic,sedan,clean,fwd,gas,4500.0
6,2003.0,ford,ranger,,,good,180000,4,white,manual,pickup,clean,rwd,gas,2900.0
7,2018.0,BMW,X3,xDrive30i,,excellent,24957,4,black,automatic,SUV,clean,,gas,39500.0
8,2002.0,honda,accord,ex,,excellent,146000,4,silver,automatic,sedan,clean,,gas,4895.0
9,1990.0,nissan,300zx,coupe,,good,214000,6,custom,manual,coupe,clean,rwd,gas,11500.0
10,2005.0,dodge,magnum,rt,,good,207602,,,automatic,wagon,salvage,rwd,gas,5000.0
11,2015.0,volvo,s60,,,like,36000,,black,automatic,sedan,clean,fwd,gas,17500.0
12,2004.0,Nissan,350z,,JN1AZ34D24T165273,excellent,117000,6,silver,automatic,hatchback,clean,rwd,gas,8500.0
13,2009.0,gmc,sierra,,,like,92237,6,white,automatic,truck,clean,rwd,gas,11000.0
14,1999.0,Ford,ranger,,,,160000,4,,manual,,clean,,gas,3500.0
15,1999.0,dodge,ram,1500,,good,200000,6,silver,automatic,truck,clean,4wd,gas,4500.0
17,2012.0,ram,3500,laramie,3C63DRJL6CG310367,excellent,63000,6,,automatic,,rebuilt,4wd,diesel,42000.0
18,1999.0,izusu,npr,,,fair,268950,8,white,automatic,truck,clean,fwd,gas,5500.0
19,2004.0,GMC,2500,Utility,,good,148000,8,white,automatic,truck,clean,rwd,gas,7200.0
20,2006.0,lexus,rx,400h,JTJHW31U060034143,excellent,219000,6,white,automatic,SUV,clean,4wd,gas,6600.0
21,2002.0,ford,expedition,limited,,like,101000,8,green,automatic,SUV,clean,4wd,gas,6500.0
22,2005.0,lexus,gx470,,JTJBT20X150077733,excellent,212000,8,silver,automatic,SUV,clean,4wd,gas,14999.0
23,2017.0,Mercedez,Benz,GLE,4JGDA5HB4HA935704,excellent,63000,6,white,automatic,SUV,clean,4wd,gas,28900.0
24,2014.0,chevrolet,silverado,,,excellent,53000,8,white,automatic,,clean,4wd,gas,45000.0
25,2003.0,honda,accord,,JHMCM56373C013314,good,151000,4,silver,automatic,sedan,clean,fwd,gas,5100.0
26,2017.0,toyota,tacoma,,,like,80564,6,,automatic,pickup,clean,rwd,gas,30900.0
27,2011.0,Ford,F150,Supercab,1FTFX1EF4BKD35763,excellent,176000,8,white,automatic,pickup,clean,4wd,gas,15000.0
28,2007.0,Porsche,911,Carrera,WP0AB29907S730260,good,120000,6,grey,manual,coupe,clean,rwd,gas,43000.0
